rhoS_pop	1.00000	nan	nan	-0.15146	-0.01846	-0.00177	nan	-0.01073	-0.01958	-0.01373	0.01248	-0.00358	-0.01163
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
S0_pop	-0.15146	nan	nan	1.00000	-0.00638	-0.01094	nan	0.05384	0.24576	-0.05782	-0.14410	-0.03289	0.08564
T0_pop	-0.01846	nan	nan	-0.00638	1.00000	-0.03026	nan	-0.54905	-0.32365	0.29553	0.01078	0.21088	-0.76676
omega_rhoS	-0.00177	nan	nan	-0.01094	-0.03026	1.00000	nan	0.01713	-0.01086	-0.03694	-0.00753	-0.01590	0.02415
omega_deltaSC	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
omega_deltaCB	-0.01073	nan	nan	0.05384	-0.54905	0.01713	nan	1.00000	0.18241	-0.21891	-0.01367	-0.24817	0.62693
omega_S0	-0.01958	nan	nan	0.24576	-0.32365	-0.01086	nan	0.18241	1.00000	-0.15030	0.01926	-0.07123	0.27632
omega_T0	-0.01373	nan	nan	-0.05782	0.29553	-0.03694	nan	-0.21891	-0.15030	1.00000	0.04069	0.03098	-0.36354
b1	0.01248	nan	nan	-0.14410	0.01078	-0.00753	nan	-0.01367	0.01926	0.04069	1.00000	0.01227	-0.02502
b2	-0.00358	nan	nan	-0.03289	0.21088	-0.01590	nan	-0.24817	-0.07123	0.03098	0.01227	1.00000	-0.29940
b3	-0.01163	nan	nan	0.08564	-0.76676	0.02415	nan	0.62693	0.27632	-0.36354	-0.02502	-0.29940	1.00000
