rhoS_pop	0.00220	nan	-0.00212	-0.00000	-0.00148	0.00567	-0.00052	-0.00241	-0.00000	-0.00007	0.00033
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.00212	nan	0.06687	0.00024	0.04861	-0.18050	0.01667	0.07710	-0.00073	0.00180	-0.01059
omega_rhoS	-0.00000	nan	0.00024	0.00114	0.00015	-0.00102	0.00004	0.00033	-0.00001	-0.00000	-0.00004
omega_deltaSC	-0.00148	nan	0.04861	0.00015	0.06055	-0.13976	0.01332	0.05741	-0.00056	0.00171	-0.01090
omega_rhoC	0.00567	nan	-0.18050	-0.00102	-0.13976	0.53603	-0.04866	-0.21909	0.00216	-0.00499	0.03018
omega_deltaCB	-0.00052	nan	0.01667	0.00004	0.01332	-0.04866	0.00611	0.01949	-0.00018	0.00048	-0.00299
omega_rhoB	-0.00241	nan	0.07710	0.00033	0.05741	-0.21909	0.01949	0.09561	-0.00092	0.00203	-0.01266
b1	-0.00000	nan	-0.00073	-0.00001	-0.00056	0.00216	-0.00018	-0.00092	0.00047	-0.00002	0.00012
b2	-0.00007	nan	0.00180	-0.00000	0.00171	-0.00499	0.00048	0.00203	-0.00002	0.00060	-0.00035
b3	0.00033	nan	-0.01059	-0.00004	-0.01090	0.03018	-0.00299	-0.01266	0.00012	-0.00035	0.00407
