rhoS_pop	0.00209	nan	nan	0.00003	-0.00000	nan	-0.00005	-0.00003	-0.00001	0.00001
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
omega_rhoS	0.00003	nan	nan	0.00113	-0.00014	nan	-0.00002	-0.00001	-0.00001	0.00004
omega_deltaSC	-0.00000	nan	nan	-0.00014	0.01803	nan	0.00050	0.00005	0.00012	-0.00250
omega_rhoC	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
omega_deltaCB	-0.00005	nan	nan	-0.00002	0.00050	nan	0.00363	0.00003	0.00003	-0.00012
b1	-0.00003	nan	nan	-0.00001	0.00005	nan	0.00003	0.00049	0.00000	-0.00001
b2	-0.00001	nan	nan	-0.00001	0.00012	nan	0.00003	0.00000	0.00052	-0.00005
b3	0.00001	nan	nan	0.00004	-0.00250	nan	-0.00012	-0.00001	-0.00005	0.00318
