rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	1	0.59265803605337153	-0.03199608040113583	3.16915609077033578	0.07185962441859158	-0.15595676033437905	-0.20636300588634499	-0.02017981829340698	-0.03199608040113583	0.00000000000000000	0.07185962441859158	-0.15595676033437905	0.00000000000000000
2	1	0.57246899740743984	0.37208809799246101	3.16915609077033578	-0.02903828079666247	-0.12592245487714973	-0.20636300588634499	-0.04036885693933867	0.37208809799246101	0.00000000000000000	-0.02903828079666247	-0.12592245487714973	0.00000000000000000
3	1	0.58497008706909248	-0.27394178282559023	3.16915609077033578	0.09561900134473048	-0.13148507133450707	-0.20636300588634499	-0.02786776727768603	-0.27394178282559023	0.00000000000000000	0.09561900134473048	-0.13148507133450707	0.00000000000000000
4	1	0.58631424436496848	-0.06290426628784931	3.16915609077033578	0.08921418834363662	-0.08707918833519547	-0.20636300588634499	-0.02652360998181003	-0.06290426628784931	0.00000000000000000	0.08921418834363662	-0.08707918833519547	0.00000000000000000
5	1	0.61416568903446001	-0.30189602787054476	3.16915609077033578	0.18529745755886975	-0.12815455372607096	-0.20636300588634499	0.00132783468768150	-0.30189602787054476	0.00000000000000000	0.18529745755886975	-0.12815455372607096	0.00000000000000000
6	1	0.65437734302927086	-0.04060414924070387	3.16915609077033578	0.06483897227194439	-0.07149468530139995	-0.20636300588634499	0.04153948868249235	-0.04060414924070387	0.00000000000000000	0.06483897227194439	-0.07149468530139995	0.00000000000000000
7	1	0.63147950508109574	-0.20545485057928703	3.16915609077033578	-0.09157109302000234	-0.17492902788919090	-0.20636300588634499	0.01864165073431723	-0.20545485057928703	0.00000000000000000	-0.09157109302000234	-0.17492902788919090	0.00000000000000000
8	1	0.62050465364082819	-0.52475605105542233	3.16915609077033578	0.04321237840483623	-0.16612156707911613	-0.20636300588634499	0.00766679929404968	-0.52475605105542233	0.00000000000000000	0.04321237840483623	-0.16612156707911613	0.00000000000000000
9	1	0.56241869664074895	-0.05118366930418022	3.16915609077033578	-0.03860592372201801	-0.16121026910471087	-0.20636300588634499	-0.05041915770602956	-0.05118366930418022	0.00000000000000000	-0.03860592372201801	-0.16121026910471087	0.00000000000000000
10	1	0.57413068440851611	-0.30807007144698428	3.16915609077033578	-0.12772536818564309	-0.22238691279113326	-0.20636300588634499	-0.03870716993826240	-0.30807007144698428	0.00000000000000000	-0.12772536818564309	-0.22238691279113326	0.00000000000000000
