rhoS_pop	0.00214	nan	-0.00012	-0.00001	0.00006	0.00001	nan	-0.00002	-0.00001	-0.00001
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.00012	nan	0.00389	0.00000	0.00127	-0.00028	nan	0.00001	0.00002	-0.00018
omega_rhoS	-0.00001	nan	0.00000	0.00111	-0.00005	-0.00006	nan	0.00001	-0.00001	0.00001
omega_deltaSC	0.00006	nan	0.00127	-0.00005	0.02228	0.00155	nan	0.00004	0.00023	-0.00274
omega_deltaCB	0.00001	nan	-0.00028	-0.00006	0.00155	0.00290	nan	0.00003	-0.00002	-0.00059
omega_rhoB	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
b1	-0.00002	nan	0.00001	0.00001	0.00004	0.00003	nan	0.00046	0.00000	-0.00001
b2	-0.00001	nan	0.00002	-0.00001	0.00023	-0.00002	nan	0.00000	0.00054	-0.00002
b3	-0.00001	nan	-0.00018	0.00001	-0.00274	-0.00059	nan	-0.00001	-0.00002	0.00232
