rhoS_pop	1.00000	nan	nan	0.00247	0.01988	-0.02737	-0.01398	-0.01297
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan
omega_rhoS	0.00247	nan	nan	1.00000	-0.06631	0.03227	-0.03588	0.01144
omega_deltaSC	0.01988	nan	nan	-0.06631	1.00000	-0.06649	0.08894	-0.32907
b1	-0.02737	nan	nan	0.03227	-0.06649	1.00000	-0.06004	0.00227
b2	-0.01398	nan	nan	-0.03588	0.08894	-0.06004	1.00000	-0.01141
b3	-0.01297	nan	nan	0.01144	-0.32907	0.00227	-0.01141	1.00000
