rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	1	0.63910042358554675	-0.76163692852221043	2.64033415307624297	0.00000000000000000	119.22084405448687505	0.77422754760241808	0.01958016948033170	-0.76163692852221043	0.00000000000000000	0.00000000000000000	119.22084405448687505	-0.05528744456343804
2	1	0.57282223582924041	-0.47846008692315684	2.64033415307624297	0.00000000000000000	131.70980628961950742	0.74976463292349527	-0.04669801827597464	-0.47846008692315684	0.00000000000000000	0.00000000000000000	131.70980628961950742	-0.07975035924236085
3	1	0.63887436550112475	-0.14665986291311481	2.64033415307624297	0.00000000000000000	95.78845873209898798	0.71594988450009844	0.01935411139590970	-0.14665986291311481	0.00000000000000000	0.00000000000000000	95.78845873209898798	-0.11356510766575767
4	1	0.56500888571507968	-0.62024904987311114	2.64033415307624297	0.00000000000000000	405.71913395972376293	0.76526162859858393	-0.05451136839013537	-0.62024904987311114	0.00000000000000000	0.00000000000000000	405.71913395972376293	-0.06425336356727218
5	1	0.62262555033812705	-0.70135573338506552	2.64033415307624297	0.00000000000000000	7.66704354833962043	0.80593482908203740	0.00310529623291200	-0.70135573338506552	0.00000000000000000	0.00000000000000000	7.66704354833962043	-0.02358016308381872
6	1	0.60630978901194965	0.01634460458798254	2.64033415307624297	0.00000000000000000	38.58254276352651857	0.75034610884018094	-0.01321046509326540	0.01634460458798254	0.00000000000000000	0.00000000000000000	38.58254276352651857	-0.07916888332567518
7	1	0.61030780216516511	-0.88362856768905340	2.64033415307624297	0.00000000000000000	54.51224106127096292	0.88115427804273883	-0.00921245194004994	-0.88362856768905340	0.00000000000000000	0.00000000000000000	54.51224106127096292	0.05163928587688271
8	1	0.62299392967174749	-0.69036846919004868	2.64033415307624297	0.00000000000000000	237.04420458299713914	0.80868788360012900	0.00347367556653244	-0.69036846919004868	0.00000000000000000	0.00000000000000000	237.04420458299713914	-0.02082710856572711
9	1	0.68887049166388459	-0.85493849193145943	2.64033415307624297	0.00000000000000000	68.31194115123659572	0.65431970496545577	0.06935023755866954	-0.85493849193145943	0.00000000000000000	0.00000000000000000	68.31194115123659572	-0.17519528720040034
10	1	0.57693349739020139	-0.54620779324636315	2.64033415307624297	0.00000000000000000	203.04904190168889500	0.84869771104065783	-0.04258675671501366	-0.54620779324636315	0.00000000000000000	0.00000000000000000	203.04904190168889500	0.01918271887480172
1	2	0.74773685177991744	0.04568314870627532	2.64033415307624297	0.00000000000000000	0.82866076269644318	0.80059687345991193	0.12821659767470239	0.04568314870627532	0.00000000000000000	0.00000000000000000	0.82866076269644318	-0.02891811870594418
2	2	0.78964206671242876	0.95374362818019509	2.64033415307624297	0.00000000000000000	506.01627720426097312	0.88658140684009445	0.17012181260721371	0.95374362818019509	0.00000000000000000	0.00000000000000000	506.01627720426097312	0.05706641467423834
3	2	0.73046523768192551	-0.24825694565312531	2.64033415307624297	0.00000000000000000	29.57004062854139192	0.93936239927969190	0.11094498357671045	-0.24825694565312531	0.00000000000000000	0.00000000000000000	29.57004062854139192	0.10984740711383578
4	2	0.76188205033081358	0.11310987839127960	2.64033415307624297	0.00000000000000000	341.94880848850903021	0.82840853803713710	0.14236179622559852	0.11310987839127960	0.00000000000000000	0.00000000000000000	341.94880848850903021	-0.00110645412871901
5	2	0.79007656726061204	0.07396008942400961	2.64033415307624297	0.00000000000000000	600.80752082129356495	0.79938737319370334	0.17055631315539699	0.07396008942400961	0.00000000000000000	0.00000000000000000	600.80752082129356495	-0.03012761897215277
6	2	0.76552541469037771	0.10179349173508664	2.64033415307624297	0.00000000000000000	136.01258938465869619	0.89354415090801387	0.14600516058516266	0.10179349173508664	0.00000000000000000	0.00000000000000000	136.01258938465869619	0.06402915874215775
7	2	0.74438318142003257	0.17913553391407522	2.64033415307624297	0.00000000000000000	96.05979044704508851	0.83863767087705776	0.12486292731481752	0.17913553391407522	0.00000000000000000	0.00000000000000000	96.05979044704508851	0.00912267871120165
8	2	0.74162111539256415	0.15825756856882972	2.64033415307624297	0.00000000000000000	239.24575449969171359	0.87832875762788043	0.12210086128734909	0.15825756856882972	0.00000000000000000	0.00000000000000000	239.24575449969171359	0.04881376546202432
9	2	0.74499132370178289	-0.02249423231910291	2.64033415307624297	0.00000000000000000	259.34334756046729353	0.91477884575040891	0.12547106959656784	-0.02249423231910291	0.00000000000000000	0.00000000000000000	259.34334756046729353	0.08526385358455280
10	2	0.71913860036622901	0.36791218825043348	2.64033415307624297	0.00000000000000000	167.49216162794931506	0.88848609994310079	0.09961834626101396	0.36791218825043348	0.00000000000000000	0.00000000000000000	167.49216162794931506	0.05897110777724468
1	3	0.60718524673333740	-0.14616639719117724	2.64033415307624297	0.00000000000000000	603.23808929398262535	0.80729492504693168	-0.01233500737187765	-0.14616639719117724	0.00000000000000000	0.00000000000000000	603.23808929398262535	-0.02222006711892444
2	3	0.59149224139733170	0.12375359737639674	2.64033415307624297	0.00000000000000000	57.36676480028432934	0.86346484528534961	-0.02802801270788335	0.12375359737639674	0.00000000000000000	0.00000000000000000	57.36676480028432934	0.03394985311949350
3	3	0.54392948586819068	-0.06813691852375059	2.64033415307624297	0.00000000000000000	197.77932593065148126	0.80387818105895126	-0.07559076823702437	-0.06813691852375059	0.00000000000000000	0.00000000000000000	197.77932593065148126	-0.02563681110690486
4	3	0.57948309210476079	0.15586312381232298	2.64033415307624297	0.00000000000000000	404.53979172128993014	0.84635059773231658	-0.04003716200045426	0.15586312381232298	0.00000000000000000	0.00000000000000000	404.53979172128993014	0.01683560556646047
5	3	0.55151089319176205	0.19146665638432631	2.64033415307624297	0.00000000000000000	50.44881777224140507	0.88527148829123248	-0.06800936091345300	0.19146665638432631	0.00000000000000000	0.00000000000000000	50.44881777224140507	0.05575649612537636
6	3	0.62684665260995776	0.26804405176701518	2.64033415307624297	0.00000000000000000	92.07309319791670532	0.72843165482166305	0.00732639850474270	0.26804405176701518	0.00000000000000000	0.00000000000000000	92.07309319791670532	-0.10108333734419306
7	3	0.59200788499739498	-0.00845410503777100	2.64033415307624297	0.00000000000000000	243.77143206388669228	0.85299424741382068	-0.02751236910782007	-0.00845410503777100	0.00000000000000000	0.00000000000000000	243.77143206388669228	0.02347925524796457
8	3	0.56954510724058416	0.22132715135228570	2.64033415307624297	0.00000000000000000	124.29571203901352305	0.77661942026047670	-0.04997514686463089	0.22132715135228570	0.00000000000000000	0.00000000000000000	124.29571203901352305	-0.05289557190537941
9	3	0.58311226004434358	0.23677214989730713	2.64033415307624297	0.00000000000000000	242.87863429980941987	0.79440257798173319	-0.03640799406087147	0.23677214989730713	0.00000000000000000	0.00000000000000000	242.87863429980941987	-0.03511241418412292
10	3	0.59062518290383181	0.05154188444734209	2.64033415307624297	0.00000000000000000	272.22417785696643477	0.76320916021328811	-0.02889507120138324	0.05154188444734209	0.00000000000000000	0.00000000000000000	272.22417785696643477	-0.06630583195256801
1	4	0.69269912894010832	0.28986298630785173	2.64033415307624297	0.00000000000000000	240.36687168514040991	0.89801290372083031	0.07317887483489327	0.28986298630785173	0.00000000000000000	0.00000000000000000	240.36687168514040991	0.06849791155497420
2	4	0.75637224650486312	0.02210461667854471	2.64033415307624297	0.00000000000000000	498.96380328763524403	0.80567334335752216	0.13685199239964807	0.02210461667854471	0.00000000000000000	0.00000000000000000	498.96380328763524403	-0.02384164880833395
3	4	0.75580806081500451	0.36573829792251739	2.64033415307624297	0.00000000000000000	4.26286987704676790	0.77370821593300465	0.13628780670978946	0.36573829792251739	0.00000000000000000	0.00000000000000000	4.26286987704676790	-0.05580677623285146
4	4	0.81898346455996607	0.20086050080978507	2.64033415307624297	0.00000000000000000	123.09898246654790910	0.82031950781472240	0.19946321045475102	0.20086050080978507	0.00000000000000000	0.00000000000000000	123.09898246654790910	-0.00919548435113371
5	4	0.73448156337942527	0.75249709087244676	2.64033415307624297	0.00000000000000000	318.26197747601918309	0.75528177974350841	0.11496130927421022	0.75249709087244676	0.00000000000000000	0.00000000000000000	318.26197747601918309	-0.07423321242234771
6	4	0.74494104741953715	0.13220686757724931	2.64033415307624297	0.00000000000000000	412.41673732945423581	0.93119829420672073	0.12542079331432210	0.13220686757724931	0.00000000000000000	0.00000000000000000	412.41673732945423581	0.10168330204086462
7	4	0.76481886137826349	0.48179902438448885	2.64033415307624297	0.00000000000000000	47.85904173722374821	0.85013151814819043	0.14529860727304844	0.48179902438448885	0.00000000000000000	0.00000000000000000	47.85904173722374821	0.02061652598233432
8	4	0.78683848064998341	0.52239364116814924	2.64033415307624297	0.00000000000000000	558.78293915249082602	0.85643757719817160	0.16731822654476836	0.52239364116814924	0.00000000000000000	0.00000000000000000	558.78293915249082602	0.02692258503231548
9	4	0.78343875057986601	0.15500036452593743	2.64033415307624297	0.00000000000000000	158.59971452375935996	0.86152664784405020	0.16391849647465095	0.15500036452593743	0.00000000000000000	0.00000000000000000	158.59971452375935996	0.03201165567819408
10	4	0.74188518826787531	0.55623424828265899	2.64033415307624297	0.00000000000000000	547.50496200998566110	0.84645419723623749	0.12236493416266025	0.55623424828265899	0.00000000000000000	0.00000000000000000	547.50496200998566110	0.01693920507038138
