rep	id	rhoS	deltaSC	rhoC	deltaCB	rhoB	eta_rhoS	eta_deltaSC	eta_rhoC	eta_deltaCB	eta_rhoB
1	1	0.60623062683814255	0.24061265094814294	3.97265691526138331	4.79102457283288086	0.18737623649711532	-0.00641930463376350	-0.37792326349204597	-0.01454618637486504	0.02756063319140600	-0.04421543802990102
2	1	0.59592332694149497	0.30284449596272295	4.08305546231875915	4.60191822517713689	0.06699903247596398	-0.01672660453041108	-0.14789218735697118	0.09585236068251080	-0.01271043160768226	-0.16459264205105237
3	1	0.57068958453725216	0.28720999276022607	4.09983989549839034	4.70393211410904399	0.05927520150836425	-0.04196034693465389	-0.20089801617999137	0.11263679386214198	0.00921512531434865	-0.17231647301865211
4	1	0.61643590868219611	0.24802959605451302	3.95925325394668315	4.60804937981786278	0.13935956359228352	0.00378597721029006	-0.34756356850800363	-0.02794984768956521	-0.01137901421092380	-0.09223211093473282
5	1	0.56521401278803118	0.23569378123764248	3.91479418835070803	4.83028075699902981	0.28106230264528359	-0.04743591868387487	-0.39857822111536212	-0.07240891328554033	0.03572094006479598	0.04947062811826725
6	1	0.60852915262956941	0.28452641015484292	3.91630680636296358	4.99519808009744271	0.06605870812744538	-0.00412077884233664	-0.21028556715446234	-0.07089629527328478	0.06929341333601124	-0.16553296639957096
7	1	0.60101272613313395	0.27120843322211741	4.12696507476085728	4.72588701805259781	0.04087677378217094	-0.01163720533877211	-0.25822399494761838	0.13976197312460892	0.01387161836185746	-0.19071490074484540
8	1	0.59912718334874060	0.28228258593363081	3.90510615862570631	5.00073605306925106	0.20086676596930897	-0.01352274812316545	-0.21820299950997790	-0.08209694301054205	0.07040145856012758	-0.03072490855770738
9	1	0.59965805685892315	0.29175934163214307	3.91329325593284860	4.71526855903107389	0.26333787296928501	-0.01299187461298290	-0.18518235652340276	-0.07390984570339976	0.01162221924707807	0.03174619844226867
10	1	0.54690758469600198	0.28475500551070904	3.91217479434592796	4.32544755048392204	0.20178861634089304	-0.06574234677590407	-0.20948246569405238	-0.07502830729032040	-0.07466803874255912	-0.02980305818612330
1	2	0.73522367860999682	0.40734611011202404	4.00700578302444921	4.67680984318944404	0.30995972370207137	0.12257374713809077	0.14855157097647964	0.01980268138820085	0.00343256640393408	0.07836804917505502
2	2	0.75342068022857567	0.30920291232479924	4.07391585329238470	4.56846525722817365	0.38070565063885003	0.14077074875666962	-0.12711391091026791	0.08671275165613634	-0.02000633507897875	0.14911397611183369
3	2	0.70570549982141484	0.41529427568476590	4.12246403554020358	4.71468615627507504	0.32181078273712571	0.09305556834950879	0.16787572049290289	0.13526093390395522	0.01149869739054266	0.09021910821010937
