rhoS_pop	1.00000	0.00600	-0.02597	0.00207	-0.00181	nan	0.00093	0.00190	-0.03458	-0.00066
rhoC_pop	0.00600	1.00000	0.50982	-0.00136	-0.24151	nan	-0.03368	-0.00503	-0.11460	0.24255
rhoB_pop	-0.02597	0.50982	1.00000	-0.01229	-0.21280	nan	-0.00749	-0.00907	-0.35856	0.18831
omega_rhoS	0.00207	-0.00136	-0.01229	1.00000	-0.02323	nan	-0.00236	0.01838	-0.02677	-0.00165
omega_deltaSC	-0.00181	-0.24151	-0.21280	-0.02323	1.00000	nan	0.01409	0.01599	0.01416	-0.21632
omega_rhoC	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
omega_deltaCB	0.00093	-0.03368	-0.00749	-0.00236	0.01409	nan	1.00000	0.00118	0.00338	-0.00440
b1	0.00190	-0.00503	-0.00907	0.01838	0.01599	nan	0.00118	1.00000	0.00004	-0.00763
b2	-0.03458	-0.11460	-0.35856	-0.02677	0.01416	nan	0.00338	0.00004	1.00000	-0.01940
b3	-0.00066	0.24255	0.18831	-0.00165	-0.21632	nan	-0.00440	-0.00763	-0.01940	1.00000
