rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
5	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.064180	-0.131500
6	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.008589	-0.050503
7	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.040622	0.002519
8	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.093956	-0.052999
9	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.020702	-0.170821
10	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.088152	-0.204904
1	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.057214	0.141051
2	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.046493	0.184744
3	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.024226	0.107996
4	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.022996	0.182861
5	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.137122	0.150387
6	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.020285	0.266530
7	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.049574	0.079816
8	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.114807	0.191382
9	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.039429	0.207425
10	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.056405	0.183208
1	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.093012	0.245094
2	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.013872	0.275857
3	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.008040	0.045006
4	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.033293	0.120280
5	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.019444	0.337493
6	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.073927	0.227556
7	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.006378	0.102350
8	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.032252	0.179329
9	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.104061	0.186248
10	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.058838	0.121411
1	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.013641	-0.260528
2	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.066291	-0.114135
3	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.031165	-0.115048
4	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.019028	-0.062129
5	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.130379	-0.133843
6	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.048866	-0.210594
7	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.012623	-0.241080
8	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.040902	-0.135309
9	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.120599	-0.094008
10	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.053886	-0.214725
1	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.009007	-0.254773
2	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.057321	-0.242710
3	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.029162	-0.185657
4	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.060096	-0.329903
5	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.030868	-0.351256
6	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.063802	-0.316017
7	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.031540	-0.219544
8	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.034099	-0.298969
9	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.051198	-0.223410
10	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.046373	-0.180095
