rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0
6	AG142	0.766775	0.000000	1.634484	0.000000	0.000000	0.003844	19431.683969	31922.200389
7	AG142	0.766775	0.000000	1.634484	0.000000	0.000000	0.003844	18120.541061	26485.241250
8	AG142	0.766775	0.000000	1.634484	0.000000	0.000000	0.003844	21358.017639	29611.239115
9	AG142	0.766775	0.000000	1.634484	0.000000	0.000000	0.003844	19807.267426	30090.117937
10	AG142	0.766775	0.000000	1.634484	0.000000	0.000000	0.003844	20146.376720	29370.181841
1	GD14	0.766775	0.000000	1.634484	0.000000	0.000000	0.003844	20897.548835	31245.196911
2	GD14	0.766775	0.000000	1.634484	0.000000	0.000000	0.003844	18779.159012	32221.350816
3	GD14	0.766775	0.000000	1.634484	0.000000	0.000000	0.003844	18889.000533	25579.153073
4	GD14	0.766775	0.000000	1.634484	0.000000	0.000000	0.003844	18417.972812	27578.927145
5	GD14	0.766775	0.000000	1.634484	0.000000	0.000000	0.003844	18674.813572	34269.796387
6	GD14	0.766775	0.000000	1.634484	0.000000	0.000000	0.003844	17684.582854	30702.003585
7	GD14	0.766775	0.000000	1.634484	0.000000	0.000000	0.003844	18920.418060	27088.832509
8	GD14	0.766775	0.000000	1.634484	0.000000	0.000000	0.003844	18437.153873	29256.482054
9	GD14	0.766775	0.000000	1.634484	0.000000	0.000000	0.003844	17159.617844	29459.603660
10	GD14	0.766775	0.000000	1.634484	0.000000	0.000000	0.003844	17953.438654	27610.122108
1	GD15	0.766775	0.000000	1.634484	0.000000	0.000000	0.003844	18783.491934	18844.921238
2	GD15	0.766775	0.000000	1.634484	0.000000	0.000000	0.003844	17820.134600	21815.845660
3	GD15	0.766775	0.000000	1.634484	0.000000	0.000000	0.003844	19644.257511	21795.939968
4	GD15	0.766775	0.000000	1.634484	0.000000	0.000000	0.003844	18682.578300	22980.421925
5	GD15	0.766775	0.000000	1.634484	0.000000	0.000000	0.003844	21693.198300	21390.117877
6	GD15	0.766775	0.000000	1.634484	0.000000	0.000000	0.003844	19995.075812	19809.819999
7	GD15	0.766775	0.000000	1.634484	0.000000	0.000000	0.003844	18802.623376	19215.011401
8	GD15	0.766775	0.000000	1.634484	0.000000	0.000000	0.003844	18278.360152	21358.776451
9	GD15	0.766775	0.000000	1.634484	0.000000	0.000000	0.003844	16878.174074	22259.394871
10	GD15	0.766775	0.000000	1.634484	0.000000	0.000000	0.003844	18042.565727	19728.155667
1	GD16	0.766775	0.000000	1.634484	0.000000	0.000000	0.003844	19213.754564	18953.697597
2	GD16	0.766775	0.000000	1.634484	0.000000	0.000000	0.003844	17980.695631	19183.707354
3	GD16	0.766775	0.000000	1.634484	0.000000	0.000000	0.003844	18494.217154	20310.037673
4	GD16	0.766775	0.000000	1.634484	0.000000	0.000000	0.003844	20220.877649	17581.872951
5	GD16	0.766775	0.000000	1.634484	0.000000	0.000000	0.003844	18462.688407	17210.440708
6	GD16	0.766775	0.000000	1.634484	0.000000	0.000000	0.003844	17864.541306	17827.720414
7	GD16	0.766775	0.000000	1.634484	0.000000	0.000000	0.003844	19651.622418	19633.309383
8	GD16	0.766775	0.000000	1.634484	0.000000	0.000000	0.003844	19701.981274	18134.261515
9	GD16	0.766775	0.000000	1.634484	0.000000	0.000000	0.003844	20041.758502	19557.563090
10	GD16	0.766775	0.000000	1.634484	0.000000	0.000000	0.003844	18178.633130	20423.313671
