rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
3	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.091711	-0.201467
4	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.090743	-0.071340
5	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.048836	-0.228199
6	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.051608	-0.101767
7	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.149108	0.001681
8	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.002400	-0.181198
9	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.054520	-0.090455
10	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.150697	-0.012599
1	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.371516	0.212916
2	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.157649	0.111989
3	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.300424	0.198272
4	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.169560	0.280483
5	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.221582	0.221533
6	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.232405	0.216355
7	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.437418	0.282277
8	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.331808	0.397975
9	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.216637	0.271741
10	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.134260	0.148284
1	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.034633	0.173949
2	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.063017	0.166915
3	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.030960	0.174209
4	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.042904	0.154073
5	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.031930	0.170537
6	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.103249	0.312924
7	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.063054	0.133262
8	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.058308	0.331963
9	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.008053	0.155790
10	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.011297	0.118296
1	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.072760	-0.159618
2	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.063154	-0.187005
3	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.109895	-0.167818
4	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.056222	-0.067294
5	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.055618	-0.056294
6	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.119080	-0.152265
7	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.047868	-0.087985
8	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.161959	-0.078587
9	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.116014	0.003024
10	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.077233	-0.223306
1	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.303443	-0.351777
2	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.276465	-0.166855
3	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.160600	-0.265185
4	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.270586	-0.292606
5	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.193118	-0.219733
6	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.459240	-0.330917
7	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.373563	-0.252359
8	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.355545	-0.342896
9	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.326728	-0.163220
10	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.229606	-0.462850
