rhoS_pop	0.00385	nan	nan	-133.20672	-49.80230	-0.00002	-0.00115	-0.00051	0.00248	0.00260	0.00052	-0.00010	0.00048
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
S0_pop	-133.20672	nan	nan	10385539.68711	3710824.47746	2.47098	94.41570	36.73692	-201.03772	-200.67455	-42.26902	7.59935	-38.28723
T0_pop	-49.80230	nan	nan	3710824.47746	2816985.58472	-0.18038	-0.84280	-1.93685	-41.44556	-92.49878	-14.54539	0.77694	-11.26347
omega_rhoS	-0.00002	nan	nan	2.47098	-0.18038	0.00115	-0.00001	0.00000	-0.00017	-0.00002	-0.00002	-0.00001	-0.00000
omega_deltaSC	-0.00115	nan	nan	94.41570	-0.84280	-0.00001	0.02009	0.00080	-0.00278	-0.00182	-0.00039	0.00032	-0.00261
omega_deltaCB	-0.00051	nan	nan	36.73692	-1.93685	0.00000	0.00080	0.00333	-0.00099	-0.00054	-0.00014	0.00007	-0.00030
omega_S0	0.00248	nan	nan	-201.03772	-41.44556	-0.00017	-0.00278	-0.00099	0.00683	0.00301	0.00086	-0.00020	0.00078
omega_T0	0.00260	nan	nan	-200.67455	-92.49878	-0.00002	-0.00182	-0.00054	0.00301	0.00543	0.00083	-0.00014	0.00083
b1	0.00052	nan	nan	-42.26902	-14.54539	-0.00002	-0.00039	-0.00014	0.00086	0.00083	0.00066	-0.00003	0.00016
b2	-0.00010	nan	nan	7.59935	0.77694	-0.00001	0.00032	0.00007	-0.00020	-0.00014	-0.00003	0.00054	-0.00009
b3	0.00048	nan	nan	-38.28723	-11.26347	-0.00000	-0.00261	-0.00030	0.00078	0.00083	0.00016	-0.00009	0.00281
