parameter	value	se_sa	rse_sa
rhoS_pop	0.61307115623220010	0.04661454219016180	7.60344728606129205
deltaSC_pop	0.36031602243927119	0.07273399984394928	20.18616861708060739
rhoC_pop	3.75037288513680611	0.52290123261296451	13.94264646817619280
deltaCB_pop	4.32881323691892206	0.27023048697956792	6.24259981176520551
rhoB_pop	0.23527916584181005	0.21544278422285165	91.56900206272602816
omega_rhoS	0.11872745012873819	0.03352299059402582	28.23524851049717554
omega_deltaSC	0.26132388271667722	0.16384844399602808	62.69937607412242642
omega_rhoC	0.05992760944019995	0.09004821926764260	150.26165753783180890
omega_deltaCB	0.01451466577186432	0.06335859845003762	436.51434656424459035
omega_rhoB	0.14682026936806608	0.08080728153799399	55.03823272208888540
b1	0.16373363211080197	0.02277244198727428	13.90822501992974303
b2	0.17595751925896416	0.02380880761004063	13.53099754435625535
b3	0.26999368319651557	0.04641591950942769	17.19148350431730421
