rep	id	rhoS	deltaSC	rhoC	deltaCB	rhoB	eta_rhoS	eta_deltaSC	eta_rhoC	eta_deltaCB	eta_rhoB
1	1	0.59059592883465151	0.15158636207386506	7.37142701636292585	9.35549371737930713	0.23227782299663163	-0.02093735838395050	-0.42556287958022643	-0.13875294733789900	0.01097820779934144	-0.04033771663134605
2	1	0.59171493913300721	0.23408750815613752	7.35860791499892475	9.10755341873505664	0.15132388668059027	-0.01981834808559479	0.00897662312195302	-0.15157204870190011	-0.01588141106960528	-0.12129165294738742
3	1	0.64752160902302425	0.13794772273630729	7.52270097346601396	9.46603465289571666	0.27073126640765510	0.03598832180442224	-0.51984359617183173	0.01252100976518911	0.02272456594274352	-0.00188427322032259
4	1	0.59729363373394562	0.22729277630427075	7.44472930033719837	9.03739673946273214	0.00805039612517399	-0.01423965348465639	-0.02047943890099968	-0.06545066336362648	-0.02361436467554778	-0.26456514350280369
5	1	0.58966212855505862	0.20503104597415128	7.24747181217534120	9.40371894653718599	0.13737721842313166	-0.02187115866354339	-0.12355697735862825	-0.26270815152548366	0.01611971733478557	-0.13523832120484602
6	1	0.59888338356279447	0.17818226847254262	7.61106561215600763	9.45428790931251406	0.05574690389304529	-0.01264990365580754	-0.26391138224211308	0.10088564845518277	0.02148285930123395	-0.21686863573493240
7	1	0.59477519036383231	0.21665126289769182	7.45643236637258511	9.10918159103866287	0.16396318666489906	-0.01675809685476970	-0.06842941143102621	-0.05374759732823975	-0.01570265540267934	-0.10865235296307862
8	1	0.61766377301562225	0.17907933923079569	7.38806102516096264	9.49947529534234292	0.06726818270383463	0.00613048579702025	-0.25888944523997215	-0.12211893853986222	0.02625103870235490	-0.20534735692414308
9	1	0.61549368336956822	0.16618538442490077	7.45368881626380642	9.36265508999142249	0.09567784076572464	0.00396039615096622	-0.33361444993420997	-0.05649114743701844	0.01174338741568359	-0.17693769886225305
10	1	0.58616653199303903	0.19633435002592456	7.51041235211569447	9.27387183481340571	0.21037134139828670	-0.02536675522556298	-0.16689931543656900	0.00023238841486961	0.00221543972523941	-0.06224419822969099
1	2	0.77174741211223463	0.30018589190298561	7.59454119243066827	8.87068106755957864	0.17929042961090805	0.16021412489363263	0.25768353362848972	0.08436122872984342	-0.04223394967087168	-0.09332511001706964
2	2	0.79057767642524124	0.33636301770806598	7.58310292664901642	9.27515335466670265	0.27872993542098912	0.17904438920663923	0.37147259777903052	0.07292296294819156	0.00235361624311503	0.00611439579301143
3	2	0.74078895815367196	0.17910916060856091	7.69121734282228431	9.43030057137574218	0.37893585650097167	0.12925567093506996	-0.25872293303844973	0.18103737912145945	0.01894244378072507	0.10632031687299398
4	2	0.78918349781490682	0.32587052909719361	7.57888965805558357	9.49539908326963555	0.20840704125597392	0.17765021059630481	0.33978176366621460	0.06870969435475871	0.02582184795815401	-0.06420849837200376
5	2	0.74525201247318951	0.28341422940999306	7.65571823970693810	9.18645441641776017	0.26641729806445186	0.13371872525458750	0.20019114682218864	0.14553827600611324	-0.00725547326264753	-0.00619824156352583
6	2	0.70870471758086384	0.33920491902692557	7.39639082112569568	9.20712888493139481	0.43216814538832876	0.09717143036226183	0.37988601685391177	-0.11378914257512918	-0.00500746352125736	0.15955260576035107
7	2	0.80383054957215117	0.20595328079090891	7.50439789923730327	9.43507964017502410	0.35658565182935320	0.19229726235354916	-0.11906903801575064	-0.00578206446352159	0.01944909340537304	0.08397011220137551
8	2	0.70353776980372917	0.25722747591699097	7.48972113719699717	9.45954825509767971	0.36712509496488682	0.09200448258512717	0.10324242489988245	-0.02045882650382769	0.02203910245308016	0.09450955533690913
9	2	0.74355639486254188	0.21415883002622285	7.59645418501756531	9.25224490108306696	0.43455135059697753	0.13202310764393987	-0.08000045269239386	0.08627422131674045	-0.00011931222119399	0.16193581096899984
10	2	0.70437892362036691	0.24695047965246372	7.65766761565661280	9.33898161917973013	0.32347629429846875	0.09284563640176491	0.06246944048380243	0.14748765195578795	0.00921168563744290	0.05086075467049106
1	3	0.59014940613559730	0.27294445163812225	7.53252154642354554	9.50889479495463519	0.29562181245423624	-0.02138388108300471	0.16254991182138179	0.02234158272272069	0.02724212845266782	0.02300627282625856
2	3	0.53644278173339377	0.31463007622295780	7.54878001594298809	9.48305232112228857	0.28641096662373638	-0.07509050548520824	0.30467919871929094	0.03860005224216323	0.02452071293653013	0.01379542699575870
3	3	0.58149384538635862	0.20316628838543710	7.24298307396569996	9.15777128493187753	0.42498956686004158	-0.03003944183224339	-0.13269359048110818	-0.26719688973512490	-0.01038268673334075	0.15237402723206389
4	3	0.56102547185775642	0.23409273793017216	7.55413255068620426	9.10699306677899578	0.35369250552111015	-0.05050781536084559	0.00899896397925559	0.04395258698537940	-0.01594293903097199	0.08107696589313246
5	3	0.55652334328339337	0.23667861965873002	7.36458569327279555	9.60216072268597109	0.37294032731402604	-0.05500994393520864	0.01998479688522115	-0.14559427042802930	0.03700262211837213	0.10032478768604836
6	3	0.55873330428419177	0.21993883507889772	7.66238518905195498	9.15944649217998652	0.35748684194369806	-0.05279998293441024	-0.05336890347860179	0.15220522535113012	-0.01019977606719458	0.08487130231572038
7	3	0.54760182332974405	0.22520038945635074	7.68688517379985203	9.25571110016282184	0.21046685383333391	-0.06393146388885795	-0.02972776316300529	0.17670521009902718	0.00025525092560041	-0.06214868579464378
8	3	0.60568506811934186	0.26848789251928989	7.54514099979814201	9.32068370553283110	0.22894175206251743	-0.00584821909926014	0.14608743108723821	0.03496103609731716	0.00725045866004637	-0.04367378756546025
9	3	0.57145917488054554	0.21440339543821177	7.51729259680721817	9.43239693487507225	0.34596179131771582	-0.04007411233805647	-0.07885912280373120	0.00711263310639332	0.01916471989020163	0.07334625168973813
10	3	0.54225477901581920	0.22173151500385455	7.53783177847054198	9.10192911327155585	0.34543852079428200	-0.06927850820278281	-0.04525113071370157	0.02765181476971712	-0.01649914478416470	0.07282298116630431
1	4	0.73413290620861982	0.27289797034816871	7.58280157528793008	9.45969293769957353	0.31318603418485746	0.12259961899001781	0.16237960153330722	0.07262161158710523	0.02205439721045677	0.04057049455687978
2	4	0.73124585743058601	0.37580550585295708	7.47627019776948298	9.53624944809074826	0.29445396384859424	0.11971257021198400	0.48235334908415173	-0.03390976593134187	0.03011474223786159	0.02183842422061655
3	4	0.76665160153290257	0.28813445103066954	7.59231340020908796	9.18723772104344860	0.14259953253502888	0.15511831431430056	0.21670882624781451	0.08213343650826310	-0.00717020954751568	-0.13001600709294880
4	4	0.72145823572292456	0.30062184223345817	7.44465181669769915	9.35887780039209893	0.15054729162353292	0.10992494850432255	0.25913474799279634	-0.06552814700312570	0.01133986387167729	-0.12206824800444477
5	4	0.71938869200420419	0.34602994934294207	7.18329352371116947	9.21498350783307352	0.25111398342207752	0.10785540478560218	0.39980694129942518	-0.32688643998965539	-0.00415472489821767	-0.02150155620590016
6	4	0.70838747545875447	0.26004750165877338	7.29908262887645165	8.92810018417260132	0.08990354320231610	0.09685418824015246	0.11414592420881187	-0.21109733482437321	-0.03578189938807252	-0.18271199642566160
7	4	0.73958598453425728	0.26043798497549692	7.49141805688983276	8.69146234567871900	0.27292734678114761	0.12805269731565527	0.11564638253094106	-0.01876190681099210	-0.06264432205512094	0.00031180715316992
8	4	0.71478042384103124	0.44842167969187341	7.42568589614228536	9.16968423704202173	0.27764835828592127	0.10324713662242924	0.65901565022290631	-0.08449406755853950	-0.00908267498063120	0.00503281865794358
9	4	0.77968942226207738	0.27850090233091251	7.46248352240047375	9.46619229392020500	0.34733949819647458	0.16815613504347537	0.18270291052252685	-0.04769644130035111	0.02274121913678506	0.07472395856849690
10	4	0.74055195964616372	0.30045850227835380	7.66565676778524097	9.56482606488395426	0.24057194544711000	0.12901867242756171	0.25859126005273536	0.15547680408441611	0.03310689187825577	-0.03204359418086769
1	5	0.62881831277291134	0.23985774555331360	7.59595004536726481	9.13698769467220018	0.43861331328275249	0.01728502555430933	0.03332763194185473	0.08577008166643996	-0.01265476905198470	0.16599777365477481
2	5	0.61227104435804658	0.29782445088996862	7.60266607452302523	9.37560360246798652	0.34173761184329354	0.00073775713944457	0.24978583314295055	0.09248611082220037	0.01312542773758230	0.06912207221531586
3	5	0.59107215946525293	0.23711588716757148	7.40841743317865475	9.21206739331588764	0.49968997365870094	-0.02046112775334907	0.02183060820928540	-0.10176253052217010	-0.00447122855983695	0.22707443403072325
4	5	0.61077329807355252	0.23623411684435755	7.61383542892900245	9.23740514468484974	0.50182094646041842	-0.00075998914504949	0.01810494501842830	0.10365546522817759	-0.00172450859299067	0.22920540683244073
5	5	0.65115709757658036	0.28936725502941341	7.39206643431959520	9.21031024688886468	0.50891670145125467	0.03962381035797835	0.22097827119820135	-0.11811352938122965	-0.00466199073686635	0.23630116182327698
6	5	0.61013221412754282	0.24897956194783658	7.61456681324546736	9.33193639086849380	0.42849229646986642	-0.00140107309105919	0.07065242375820668	0.10438684954464250	0.00845701158854828	0.15587675684188873
7	5	0.63400157427130821	0.24019506757109954	7.45797840254773270	9.13196365109721420	0.44030022014634573	0.02246828705270620	0.03473298595325458	-0.05220156115309216	-0.01320477803789188	0.16768468051836805
8	5	0.66835289347122662	0.19574500059224589	7.65669385587346429	9.07258103928709936	0.45701686649872963	0.05681960625262461	-0.16990559402080740	0.14651389217263944	-0.01972873383466123	0.18440132687075195
9	5	0.60952430750989839	0.21544234688487798	7.67506277006249693	9.30143632889180694	0.51926221654870086	-0.00200897970870362	-0.07402504691287648	0.16488280636167207	0.00518330589126315	0.24664667692072317
10	5	0.65087743456711600	0.26652211747977334	7.49671177633035146	9.29800469276975328	0.39804977255601204	0.03934414734851399	0.13873884377469792	-0.01346818737047339	0.00481430166613661	0.12543423292803435
1	6	0.56061445114617248	0.21461232798641372	7.52800004098085740	9.54143008004026782	0.23673639519582193	-0.05091883607242953	-0.07788511391169384	0.01782007728003254	0.03065785148437383	-0.03587914443215576
2	6	0.64770640936750012	0.22001298512360323	7.24983272119286770	9.33464081353367625	0.10929626748533489	0.03617312214889812	-0.05303182090727177	-0.26034724250795716	0.00874677255055989	-0.16331927214264280
3	6	0.61388161104250516	0.25390256587828142	7.45026172786283158	9.50902274685103599	0.22038900766415001	0.00234832382390315	0.09023220571431922	-0.05991823583799327	0.02725558438401476	-0.05222653196382768
4	6	0.58128264180153943	0.29298114120152380	7.60105811119246955	9.34531141043176028	0.15147342225923671	-0.03025064541706257	0.23338985363873221	0.09087814749164469	0.00988923779145301	-0.12114211736874098
5	6	0.61878655237396551	0.25436912035446513	7.35590867222781242	9.44290389336249270	0.22251650630342285	0.00725326515536351	0.09206805303715093	-0.15427129147301244	0.02027802236609455	-0.05009903332455484
6	6	0.58765677416069151	0.23587878308154761	7.64906981764914118	9.28316146695421018	0.18874643292827753	-0.02387651305791050	0.01659965325469259	0.13888985394831632	0.00321663779022430	-0.08386910669970016
7	6	0.57701098528535955	0.22577061404061449	7.38174662084553379	9.33830969900141739	0.27587676602803535	-0.03452230193324246	-0.02719888709898166	-0.12843334285529107	0.00913973514235700	0.00326122640005766
8	6	0.59316458335540811	0.21883023640319368	7.39989522003107325	9.29745422391339815	0.32806124035152817	-0.01836870386319389	-0.05842213583601708	-0.11028474366975161	0.00475509701203469	0.05544570072355048
