rhoS_pop	1.00000	nan	nan	-0.00127	0.00790	0.00062	0.00757	-0.02940	-0.00957	-0.00252
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
omega_rhoS	-0.00127	nan	nan	1.00000	-0.01309	0.00519	-0.04758	0.00122	-0.01183	0.01265
omega_deltaSC	0.00790	nan	nan	-0.01309	1.00000	0.04216	0.02093	0.00337	0.05100	-0.34937
omega_rhoC	0.00062	nan	nan	0.00519	0.04216	1.00000	-0.47665	0.00435	0.02399	-0.02433
omega_deltaCB	0.00757	nan	nan	-0.04758	0.02093	-0.47665	1.00000	0.00062	-0.00874	-0.12144
b1	-0.02940	nan	nan	0.00122	0.00337	0.00435	0.00062	1.00000	0.00766	-0.00546
b2	-0.00957	nan	nan	-0.01183	0.05100	0.02399	-0.00874	0.00766	1.00000	-0.02181
b3	-0.00252	nan	nan	0.01265	-0.34937	-0.02433	-0.12144	-0.00546	-0.02181	1.00000
