rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	1	0.61918361761851504	-0.19472391372762668	3.37281109238186572	0.00000000000000000	0.10649132831500711	0.28580064024529306	0.00571194530174346	-0.19472391372762668	0.00000000000000000	0.00000000000000000	0.10649132831500711	0.02827814336134155
2	1	0.53720081259615315	-0.10717430398260144	3.37281109238186572	0.00000000000000000	0.03862920675242171	0.16682181296385432	-0.07627085972061842	-0.10717430398260144	0.00000000000000000	0.00000000000000000	0.03862920675242171	-0.09070068392009720
3	1	0.57323508469518014	-0.09853868259644452	3.37281109238186572	0.00000000000000000	0.10241712827411208	0.23000504846368872	-0.04023658762159144	-0.09853868259644452	0.00000000000000000	0.00000000000000000	0.10241712827411208	-0.02751744842026280
4	1	0.58110822730962985	0.04026948658151713	3.37281109238186572	0.00000000000000000	-0.07603465140646434	0.08760287516641366	-0.03236344500714172	0.04026948658151713	0.00000000000000000	0.00000000000000000	-0.07603465140646434	-0.16991962171753786
5	1	0.61479173373648455	-0.02018193498511420	3.37281109238186572	0.00000000000000000	0.08893078362037844	0.17003067566210742	0.00132006141971297	-0.02018193498511420	0.00000000000000000	0.00000000000000000	0.08893078362037844	-0.08749182122184410
6	1	0.59409770332792833	-0.33923066130354840	3.37281109238186572	0.00000000000000000	-0.01576438779832826	0.14020438632360757	-0.01937396898884325	-0.33923066130354840	0.00000000000000000	0.00000000000000000	-0.01576438779832826	-0.11731811056034394
7	1	0.57389851171099115	0.05906854243690091	3.37281109238186572	0.00000000000000000	0.00948244630247404	0.15270814262134538	-0.03957316060578042	0.05906854243690091	0.00000000000000000	0.00000000000000000	0.00948244630247404	-0.10481435426260613
8	1	0.62276677275221748	-0.42098610450546531	3.37281109238186572	0.00000000000000000	-0.02827740502641040	0.13431796676197638	0.00929510043544590	-0.42098610450546531	0.00000000000000000	0.00000000000000000	-0.02827740502641040	-0.12320453012197513
9	1	0.58961401272403013	-0.35508319400299510	3.37281109238186572	0.00000000000000000	0.02637567200863454	0.20697202602052628	-0.02385765959274144	-0.35508319400299510	0.00000000000000000	0.00000000000000000	0.02637567200863454	-0.05055047086342523
10	1	0.57791436132775431	-0.37976712804513796	3.37281109238186572	0.00000000000000000	0.06830690124399595	0.26362959304741235	-0.03555731098901727	-0.37976712804513796	0.00000000000000000	0.00000000000000000	0.06830690124399595	0.00610709616346083
1	2	0.72988055376699024	-0.25638697925783915	3.37281109238186572	0.00000000000000000	-0.00190902703838891	0.36560804624081289	0.11640888145021866	-0.25638697925783915	0.00000000000000000	0.00000000000000000	-0.00190902703838891	0.10808554935686138
