rhoS_pop	1.00000	nan	-0.03876	-0.00059	0.01221	nan	0.00783	-0.01911	-0.01390	-0.00508
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.03876	nan	1.00000	-0.00309	0.12474	nan	0.02030	0.00208	-0.01740	-0.06651
omega_rhoS	-0.00059	nan	-0.00309	1.00000	-0.00609	nan	-0.03532	0.00466	-0.01913	0.00259
omega_deltaSC	0.01221	nan	0.12474	-0.00609	1.00000	nan	0.08512	-0.00809	0.02998	-0.35240
omega_deltaCB	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
omega_rhoB	0.00783	nan	0.02030	-0.03532	0.08512	nan	1.00000	-0.00262	-0.04028	-0.13980
b1	-0.01911	nan	0.00208	0.00466	-0.00809	nan	-0.00262	1.00000	0.00614	0.00669
b2	-0.01390	nan	-0.01740	-0.01913	0.02998	nan	-0.04028	0.00614	1.00000	0.00113
b3	-0.00508	nan	-0.06651	0.00259	-0.35240	nan	-0.13980	0.00669	0.00113	1.00000
