rhoS_pop	1.00000	nan	nan	0.00933	0.03462	0.07415	-0.11863	-0.06503
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan
omega_rhoS	0.00933	nan	nan	1.00000	0.01187	0.03726	-0.05430	-0.03481
omega_deltaSC	0.03462	nan	nan	0.01187	1.00000	-0.09749	-0.01482	0.10927
b1	0.07415	nan	nan	0.03726	-0.09749	1.00000	-0.15855	-0.11185
b2	-0.11863	nan	nan	-0.05430	-0.01482	-0.15855	1.00000	0.12757
b3	-0.06503	nan	nan	-0.03481	0.10927	-0.11185	0.12757	1.00000
