rhoS_pop	0.00215	nan	-0.00015	-0.00000	0.00012	-0.00018	0.00004	0.00003	-0.00002	-0.00002	-0.00002
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.00015	nan	0.00465	-0.00000	0.00156	-0.00073	-0.00009	-0.00010	0.00002	-0.00000	-0.00028
omega_rhoS	-0.00000	nan	-0.00000	0.00115	0.00002	0.00016	0.00003	-0.00017	-0.00000	-0.00001	0.00000
omega_deltaSC	0.00012	nan	0.00156	0.00002	0.02214	0.00122	0.00218	-0.00290	-0.00003	0.00035	-0.00283
omega_rhoC	-0.00018	nan	-0.00073	0.00016	0.00122	0.03893	0.00472	-0.01465	0.00007	0.00061	0.00039
omega_deltaCB	0.00004	nan	-0.00009	0.00003	0.00218	0.00472	0.00384	-0.00521	-0.00003	0.00016	-0.00014
omega_rhoB	0.00003	nan	-0.00010	-0.00017	-0.00290	-0.01465	-0.00521	0.01374	0.00002	-0.00042	-0.00026
b1	-0.00002	nan	0.00002	-0.00000	-0.00003	0.00007	-0.00003	0.00002	0.00046	0.00001	0.00000
b2	-0.00002	nan	-0.00000	-0.00001	0.00035	0.00061	0.00016	-0.00042	0.00001	0.00055	-0.00002
b3	-0.00002	nan	-0.00028	0.00000	-0.00283	0.00039	-0.00014	-0.00026	0.00000	-0.00002	0.00234
