rhoS_pop	1.00000	0.04401	-0.06569	-0.05488	-0.02992	-0.01699	0.05946	nan	-0.05599	0.05832	-0.00858	-0.00148	-0.05721
deltaSC_pop	0.04401	1.00000	-0.69125	-0.68976	-0.57389	-0.18358	0.58321	nan	-0.67836	0.66689	0.21153	-0.03340	-0.59479
rhoC_pop	-0.06569	-0.69125	1.00000	0.98011	0.56698	0.27088	-0.91632	nan	0.97154	-0.95806	-0.29910	-0.07282	0.87917
deltaCB_pop	-0.05488	-0.68976	0.98011	1.00000	0.67785	0.27508	-0.92031	nan	0.97264	-0.95312	-0.30721	-0.04764	0.87959
rhoB_pop	-0.02992	-0.57389	0.56698	0.67785	1.00000	0.18142	-0.54241	nan	0.61491	-0.59658	-0.20683	0.05521	0.52971
omega_rhoS	-0.01699	-0.18358	0.27088	0.27508	0.18142	1.00000	-0.25618	nan	0.27075	-0.27198	-0.08634	-0.03054	0.24399
omega_deltaSC	0.05946	0.58321	-0.91632	-0.92031	-0.54241	-0.25618	1.00000	nan	-0.90348	0.88466	0.27386	0.09444	-0.88898
omega_rhoC	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
omega_deltaCB	-0.05599	-0.67836	0.97154	0.97264	0.61491	0.27075	-0.90348	nan	1.00000	-0.97126	-0.30236	-0.05724	0.86637
omega_rhoB	0.05832	0.66689	-0.95806	-0.95312	-0.59658	-0.27198	0.88466	nan	-0.97126	1.00000	0.29737	0.04725	-0.86170
b1	-0.00858	0.21153	-0.29910	-0.30721	-0.20683	-0.08634	0.27386	nan	-0.30236	0.29737	1.00000	0.01862	-0.26346
b2	-0.00148	-0.03340	-0.07282	-0.04764	0.05521	-0.03054	0.09444	nan	-0.05724	0.04725	0.01862	1.00000	-0.06746
b3	-0.05721	-0.59479	0.87917	0.87959	0.52971	0.24399	-0.88898	nan	0.86637	-0.86170	-0.26346	-0.06746	1.00000
