rep	id	rhoS	deltaSC	rhoC	deltaCB	rhoB	eta_rhoS	eta_deltaSC	eta_rhoC	eta_deltaCB	eta_rhoB
1	1	0.57649008149931669	0.15943665529064646	7.77864004273240273	9.86231591842551047	0.21354655822633303	-0.03509819829607708	-0.37242968799183340	0.09450025360976078	0.03393015324342574	-0.06807695020553819
2	1	0.56858376119204523	0.23707756529883020	7.63039699209675426	9.70019879733729340	0.23717452935171424	-0.04300451860334853	0.02431098151231947	-0.05374279702588769	0.01735551191423124	-0.04444897908015699
3	1	0.55479010173419396	0.20860733687175442	7.85486009516288775	9.68437407053684929	0.31600620766311283	-0.05679817806119980	-0.10362267190791896	0.17072030604024580	0.01572279806247812	0.03438269923124160
4	1	0.64638364684888183	0.19543204858065491	7.51399470830767768	9.49507232380931043	0.26184562643482245	0.03479536705348807	-0.16886364440660850	-0.17014508081496427	-0.00401790667918211	-0.01977788199704877
5	1	0.61621467742202030	0.19620295743116534	7.47130841282383162	9.57327624295267832	0.20829346713547769	0.00462639762662653	-0.16492676524938088	-0.21283137629881033	0.00418462405830855	-0.07333004129639353
6	1	0.59196659046120292	0.20064915050502283	7.70319829650840759	9.45252445231823302	0.24041570110505989	-0.01962168933419084	-0.14251852283172650	0.01905850738576564	-0.00850902431379730	-0.04120780732681134
7	1	0.58143841871200974	0.20018197555023959	7.63343869044973733	9.58838445754588875	0.19109091224123298	-0.03014986108338402	-0.14484955520898746	-0.05070109867290462	0.00576154559555242	-0.09053259619063825
8	1	0.54158077740320154	0.17929368424851941	7.65767066822564058	9.41409469543724065	0.22305118146008029	-0.07000750239219222	-0.25505123032205113	-0.02646912089700137	-0.01258286602639691	-0.05857232697179093
9	1	0.58728652297688444	0.18328763836103465	7.87178977638440003	9.46823075948671544	0.05314126687512799	-0.02430175681850932	-0.23301967263219225	0.18764998726175808	-0.00684880403185728	-0.22848224155674324
10	1	0.56350216905725992	0.20174892525146931	8.07335005939493300	9.42537271807017518	0.17404165650354669	-0.04808611073813385	-0.13705240581477351	0.38921027027229105	-0.01138558971994730	-0.10758185192832453
1	2	0.71460648361656554	0.27764193450228852	7.76924034913162131	9.59595847617154440	0.41212966142567659	0.10301820382117177	0.18225589229093009	0.08510056000897936	0.00655114981033744	0.13050615299380536
2	2	0.75579533165554946	0.19587863892128660	7.76051561194267414	9.40915998370762274	0.51193188917709831	0.14420705186015570	-0.16658110754375755	0.07637582282003219	-0.01310718681223166	0.23030838074522708
3	2	0.74562167317819372	0.27794689621890950	7.54586975977793095	9.58983393644759019	0.37132912889747777	0.13403339338279996	0.18335368882817282	-0.13827002934471100	0.00591270446492009	0.08970562046560654
4	2	0.74042875014142384	0.21597031457624291	7.62472780647047799	9.47139797164099484	0.54222882568668429	0.12884047034603008	-0.06893542009832165	-0.05941198265216396	-0.00651435057146843	0.26060531725481306
5	2	0.73310453832466360	0.21834235502767574	7.77044749638890675	9.72965905863822123	0.52776360175933557	0.12151625852926984	-0.05801211896946867	0.08630770726626480	0.02038798740586412	0.24614009332746434
6	2	0.74137226754023389	0.25874880339356798	7.90656329293891602	9.59550522314533616	0.19521146567011033	0.12978398774484012	0.11178133418258573	0.22242350381627407	0.00650391495286184	-0.08641204276176090
7	2	0.77730289269151176	0.22349285894811313	7.79389006776584914	9.72900179878118543	0.30548407901714486	0.16571461289611800	-0.03469692329235374	0.10975027864320719	0.02032043292592300	0.02386057058527363
8	2	0.71942177060129742	0.28665904952262489	7.80432056600046042	9.33201226609585710	0.10201430497348102	0.10783349080590365	0.21421714297333416	0.12018077687781847	-0.02134019938530107	-0.17960920345839021
9	2	0.78935635691770833	0.19189629209834222	7.99980918825393683	9.33663214690293763	0.32157908582685019	0.17776807712231457	-0.18712130504476732	0.31566939913129488	-0.02084526458455338	0.03995557739497896
10	2	0.74869638573614794	0.28370767060120194	7.67579782116897213	9.54264025322600240	0.28351859207554098	0.13710810594075418	0.20386799334904793	-0.00834196795366982	0.00097933531769367	0.00189508364366975
1	3	0.56978907411906166	0.23405439880230605	7.77099103530123791	9.45320215995982593	0.21301512342473569	-0.04179920567633211	0.01147717603367071	0.08685124617859596	-0.00843733094217702	-0.06860838500713554
2	3	0.59593230526362995	0.20008089463721720	7.48217959456376303	9.36823538569788283	0.37287767187082121	-0.01565597453176382	-0.14535462786348496	-0.20196019455887892	-0.01746611540725507	0.09125416343894999
3	3	0.58282133446459294	0.23065475991497839	7.55634374167265932	9.66852494020422526	0.40449009793570767	-0.02876694533080082	-0.00315433906881912	-0.12779604744998263	0.01408489008113767	0.12286658950383644
4	3	0.52752963215581439	0.25738688885084976	7.59329420613994976	9.61011685726653653	0.29611242440082852	-0.08405864763957938	0.10650397117893573	-0.09084558298269219	0.00802551491761960	0.01448891596895729
5	3	0.60235419711925109	0.23291668852698394	7.70160685241967613	9.62580261349024546	0.00692096996851760	-0.00923408267614267	0.00660444383548753	0.01746706329703418	0.00965639715584832	-0.27470253846335363
6	3	0.53318081807004902	0.25787975516857820	7.57303904835576169	9.42826023601211993	0.32982276733830063	-0.07840746172534474	0.10841702522100882	-0.11110074076688026	-0.01107928080096565	0.04819925890642940
7	3	0.56666986214947046	0.25013555847437069	7.62670525355785767	9.49014444218474296	0.23084028028176448	-0.04491841764592330	0.07792661898367093	-0.05743453556478428	-0.00453703498790547	-0.05078322815010675
8	3	0.56570623415593702	0.23184320900747726	7.54539666052322211	9.41618538058563459	0.27804760902166031	-0.04588204563945675	0.00198493413082690	-0.13874312859941984	-0.01236081036407599	-0.00357589941021091
9	3	0.54858632877870028	0.27592021795390503	7.50320917010445321	9.44571238009495673	0.20688112550965906	-0.06300195101669348	0.17603537272491776	-0.18093061901818874	-0.00922994580279335	-0.07474238292221216
10	3	0.56920888249851642	0.20134121553613743	7.76044435542095279	9.67511007609575202	0.35020421116977907	-0.04237939729687734	-0.13907532730608785	0.07630456629831084	0.01476574826941146	0.06858070273790784
1	4	0.75277596664544599	0.25054393982446777	7.66255857966831400	9.43529891287498934	0.27837256820354328	0.14118768685005223	0.07955792780318105	-0.02158120945432795	-0.01033300835746953	-0.00325094022832795
2	4	0.77208963815471499	0.31258457393688055	7.74113105560056436	9.52332028336053149	0.36425035720878451	0.16050135835932122	0.30079868333861715	0.05699126647792241	-0.00104731069797692	0.08262684877691329
3	4	0.72641797687994947	0.32846542850379523	7.56164961509964506	9.48670153704478558	0.17183319811216552	0.11482969708455570	0.35035520609060966	-0.12249017402299689	-0.00489988824407872	-0.10979031031970571
