rep	id	rhoS	deltaSC	rhoC	deltaCB	rhoB	eta_rhoS	eta_deltaSC	eta_rhoC	eta_deltaCB	eta_rhoB
1	1	0.61801771532553584	0.20138330011906930	5.59109084214815866	7.01796728764950917	0.14529043828837335	0.00598663517446218	-0.30643652302966662	-0.02237512425137123	0.03098266002892847	-0.11332543920029015
2	1	0.59629118490173516	0.20365544231969671	5.42911780497458007	6.60647186963676525	0.12985409442759194	-0.01573989524933850	-0.29521702327942911	-0.18434816142494981	-0.02944120103397552	-0.12876178306107156
3	1	0.58970772306598063	0.18945925503638719	5.60475790178699196	6.78013381708166651	0.16873448868949520	-0.02232335708509303	-0.36747259250103337	-0.00870806461253792	-0.00349411712403924	-0.08988138879916829
4	1	0.52072612651686834	0.17023090005627250	5.65955113184250536	6.94164621806336868	0.39455779051026107	-0.09130495363420532	-0.47449082979654622	0.04608516544297547	0.02004799768900711	0.13594191302159758
5	1	0.57828571529197237	0.19388936528331693	5.58057915170149954	6.79400684051931147	0.16608601949255908	-0.03374536485910129	-0.34435886655839432	-0.03288681469803034	-0.00145007932926289	-0.09252985799610441
6	1	0.60210242602097952	0.17942438380548542	5.61434134409002539	6.99886649079928436	0.15122941965615952	-0.00992865413009414	-0.42189272186752591	0.00087537769049550	0.02825725014317237	-0.10738645783250397
7	1	0.56223847739383737	0.21485251834666841	5.53820336673585167	6.66444399201130722	0.01999328459177499	-0.04979260275723629	-0.24169474933394941	-0.07526259966367821	-0.02070442781722348	-0.23862259289688850
8	1	0.57202155568600332	0.26610554813261789	5.57453899676156173	6.96828057037016979	0.15071851296197264	-0.04000952446507033	-0.02775355333487184	-0.03892696963796816	0.02387754837785128	-0.10789736452669085
9	1	0.59001259788376292	0.24943100054366243	5.56643641933035394	6.81793079896384846	0.05726073103181233	-0.02201848226731073	-0.09246425488720056	-0.04702954706917595	0.00206506799397488	-0.20135514645685115
10	1	0.58121019836392440	0.22484118611120826	5.25811815329973076	6.73955216949825697	0.29983310674247460	-0.03082088178714926	-0.19625226742761548	-0.35534781309979913	-0.00949747689215008	0.04121722925381111
1	2	0.74159944282840173	0.35148153635179935	5.66820790183590351	6.66811449530779043	0.27309947962712489	0.12956836267732807	0.25051060080686960	0.05474193543637362	-0.02015382031113888	0.01448360213846139
2	2	0.72930079275965698	0.29204315007617465	5.51615622238079251	6.63633851468950020	0.34429706836225027	0.11726971260858332	0.06525498467991020	-0.09730974401873738	-0.02493057302915580	0.08568119087358678
3	2	0.78429863693120050	0.29301943264996211	5.59172820429994299	7.09783676392931984	0.34528235214955061	0.17226755678012684	0.06859234895089528	-0.02173776209958689	0.04229910057156161	0.08666647466088712
4	2	0.71453707106611486	0.30878911764708417	5.47911668762111681	6.87363135162737215	0.44060325270652761	0.10250599091504120	0.12101199584517253	-0.13434927877841307	0.01020159169315993	0.18198737521786412
5	2	0.79206308771788081	0.30734414153278616	5.32223404841911663	6.97826319735084688	0.40587459837544487	0.18003200756680715	0.11632152104298443	-0.29123191798041326	0.02530910430335709	0.14725872088678138
6	2	0.69584562699570085	0.25639396400977427	5.69750088733468019	6.74579750940399769	0.42405167436014973	0.08381454684462719	-0.06493139743842824	0.08403492093515030	-0.00857123611961552	0.16543579687148624
7	2	0.73267246648791862	0.32322061903069615	5.68654661692639696	6.84270759356627334	0.29671429512533443	0.12064138633684496	0.16668854021358670	0.07308065052686707	0.00569254440604805	0.03809841763667093
8	2	0.78068746331783423	0.29547613705347198	5.62223446613629552	6.72625038992750657	0.25159588655805187	0.16865638316676057	0.07694149820884899	0.00876849973676563	-0.01147311612176427	-0.00701999093061162
9	2	0.72380448625422822	0.26120171345174281	5.76272753796459636	6.73492484313463535	0.29544486200528919	0.11177340610315456	-0.04635362360110440	0.14926157156506648	-0.01018430526273373	0.03682898451662570
10	2	0.70386495252805781	0.26989485121180740	5.51928604424978797	6.68100432987442350	0.39951680747615137	0.09183387237698415	-0.01361413771363762	-0.09417992214974191	-0.01822263088335996	0.14090092998748788
1	3	0.55777252890195372	0.29750798043472526	5.59731383565698692	6.70204005014768356	0.13374576949996880	-0.05425855124911994	0.08379446871226404	-0.01615213074254296	-0.01507899076685493	-0.12487010798869469
2	3	0.55937240579095604	0.25774466135280466	5.67621876307708817	6.60388183200169188	0.17377336898546902	-0.05265867436011762	-0.05967717072299017	0.06275279667755829	-0.02983332341415657	-0.08484250850319447
3	3	0.61427533849416671	0.33623028925994702	5.54168852038550153	6.81049073283443818	0.20229069796656812	0.00224425834309305	0.20614972899228778	-0.07177744601402836	0.00097322227271124	-0.05632517952209537
4	3	0.61840213996117221	0.25163638331343713	5.49325149932214618	6.93982015845944389	0.36469515697260402	0.00637105981009856	-0.08366145876866082	-0.12021446707738370	0.01978490450202997	0.10607927948394053
5	3	0.60013355190676954	0.19195492545371981	5.61937570269113262	6.95993276564219787	0.29563572170720165	-0.01189752824430412	-0.35438599969961260	0.00590973629160274	0.02267885827652449	0.03701984421853816
6	3	0.58368872650525960	0.31180511797674804	5.49119281543665494	6.84815302819225113	0.24399246082858408	-0.02834235364581406	0.13073178987826450	-0.12227315096287494	0.00648802908207746	-0.01462341666007941
7	3	0.63175211978982071	0.25391334451762071	5.40414826554464867	6.65368484288423634	0.23612962235503404	0.01972103963874705	-0.07465353541167108	-0.20931770085488122	-0.02232014299779372	-0.02248625513362945
8	3	0.59737290183781511	0.28949573062630457	5.57008950052861884	6.82681221107602187	0.25864248861102501	-0.01465817831325855	0.05649396859517575	-0.04337646587091104	0.00336687534350388	0.00002661112236152
9	3	0.59829974475240288	0.31769065733233126	5.84910913527936582	6.97000147985891427	0.17153122681902205	-0.01373133539867077	0.14943155273804032	0.23564316887983594	0.02412448117649713	-0.08708465066964144
10	3	0.62186369630949256	0.29851368192433775	5.63454814785441904	6.65336052449491433	0.12562451059944116	0.00983261615841891	0.08716918647034944	0.02108218145488916	-0.02236888685947491	-0.13299136688922233
1	4	0.71492367542216861	0.37796612996227053	5.57220251829987667	6.93950373311943203	0.24357124915864581	0.10289259527109496	0.32315800742624790	-0.04126344809965321	0.01973930785156797	-0.01504462833001768
2	4	0.70912980576193907	0.41694136485819611	5.79990167562375980	6.66467310773809452	0.19498715501859099	0.09709872561086541	0.42129901915686974	0.18643570922422992	-0.02067004958720342	-0.06362872247007251
3	4	0.76551865332489855	0.34314352367979756	5.80165770735559416	6.58206771065553387	0.13073563956926898	0.15348757317382489	0.22650221512578916	0.18819174095606428	-0.03314201819967133	-0.12788023791939451
4	4	0.71613672274747853	0.36949495083627126	5.85683837857337419	6.81787643081548111	0.14121354646363971	0.10410564259640487	0.30049049453610599	0.24337241217384431	0.00205709367350360	-0.11740233102502379
5	4	0.80555912349439729	0.36413755530846081	5.48562839914859790	6.59327907535798463	0.18306691311167009	0.19352804334332363	0.28588511454558052	-0.12783756725093198	-0.03144014763936576	-0.07554896437699340
6	4	0.72296285930877524	0.40945810947411171	5.89703726358811497	6.65376370590791399	0.02789028456314926	0.11093177915770158	0.40318802038962709	0.28357129718858509	-0.02230829053435723	-0.23072559292551423
7	4	0.75337679584571760	0.34347115642634024	5.65820430981487110	6.81624052938045910	0.34770928064579865	0.14134571569464394	0.22745655758569261	0.04473834341534122	0.00181712192503625	0.08909340315713515
8	4	0.77936428958618387	0.38816161473868205	5.56349389040507969	7.18457958838835609	0.36675628326973697	0.16733320943511021	0.34977520482490021	-0.04997207599445019	0.05444604950235021	0.10814040578107348
