rhoS_pop	1.00000	nan	-0.05750	0.00138	0.00939	-0.02525	-0.04974	0.03793	-0.02678	-0.01289	-0.00543
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.05750	nan	1.00000	-0.00864	0.12778	0.14252	0.21042	-0.17939	0.03396	-0.01438	-0.06787
omega_rhoS	0.00138	nan	-0.00864	1.00000	-0.00769	0.01349	-0.04365	-0.00179	-0.00599	-0.01709	0.00260
omega_deltaSC	0.00939	nan	0.12778	-0.00769	1.00000	-0.07731	-0.00921	0.07187	0.02088	0.06190	-0.38480
omega_rhoC	-0.02525	nan	0.14252	0.01349	-0.07731	1.00000	0.18264	-0.30177	0.02343	0.02793	0.04234
omega_deltaCB	-0.04974	nan	0.21042	-0.04365	-0.00921	0.18264	1.00000	-0.58054	0.07233	0.04108	-0.01547
omega_rhoB	0.03793	nan	-0.17939	-0.00179	0.07187	-0.30177	-0.58054	1.00000	-0.04619	-0.07080	-0.11182
b1	-0.02678	nan	0.03396	-0.00599	0.02088	0.02343	0.07233	-0.04619	1.00000	0.01257	-0.00875
b2	-0.01289	nan	-0.01438	-0.01709	0.06190	0.02793	0.04108	-0.07080	0.01257	1.00000	-0.00235
b3	-0.00543	nan	-0.06787	0.00260	-0.38480	0.04234	-0.01547	-0.11182	-0.00875	-0.00235	1.00000
