rhoS_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
S0_pop	nan	nan	nan	3850337682600937472.00000	-134495301838057.31250	85297527.96852	-31008316.99428	-1482275904.41054	73163483.97743	109745993.04711
T0_pop	nan	nan	nan	-134495301838057.31250	172190622831.07495	-13649.89545	3433.66567	60513.83938	-51025.34350	-74960.53849
omega_S0	nan	nan	nan	85297527.96852	-13649.89545	0.04519	-0.00242	-0.04998	0.00713	0.01052
omega_T0	nan	nan	nan	-31008316.99428	3433.66567	-0.00242	0.01593	0.01326	-0.00196	-0.00429
b1	nan	nan	nan	-1482275904.41054	60513.83938	-0.04998	0.01326	0.68363	-0.03273	-0.04894
b2	nan	nan	nan	73163483.97743	-51025.34350	0.00713	-0.00196	-0.03273	0.04073	0.03604
b3	nan	nan	nan	109745993.04711	-74960.53849	0.01052	-0.00429	-0.04894	0.03604	0.08291
