rhoS_pop	0.00213	nan	nan	-0.00001	0.00009	0.00023	-0.00006	-0.00002	-0.00000	-0.00000
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
omega_rhoS	-0.00001	nan	nan	0.00112	-0.00001	0.00025	-0.00018	0.00000	-0.00001	0.00001
omega_deltaSC	0.00009	nan	nan	-0.00001	0.01945	0.00233	-0.00059	0.00005	0.00013	-0.00236
omega_rhoC	0.00023	nan	nan	0.00025	0.00233	0.04002	-0.01166	0.00011	0.00024	0.00019
omega_deltaCB	-0.00006	nan	nan	-0.00018	-0.00059	-0.01166	0.00577	-0.00004	-0.00007	-0.00036
b1	-0.00002	nan	nan	0.00000	0.00005	0.00011	-0.00004	0.00047	0.00000	-0.00000
b2	-0.00000	nan	nan	-0.00001	0.00013	0.00024	-0.00007	0.00000	0.00054	-0.00001
b3	-0.00000	nan	nan	0.00001	-0.00236	0.00019	-0.00036	-0.00000	-0.00001	0.00253
