rhoS_pop	0.00211	nan	nan	0.00001	0.00007	0.00002	0.00002	-0.00003	-0.00001	-0.00001
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
omega_rhoS	0.00001	nan	nan	0.00108	-0.00004	-0.00006	-0.00004	0.00001	-0.00001	0.00001
omega_deltaSC	0.00007	nan	nan	-0.00004	0.02029	0.00044	0.00024	0.00001	0.00015	-0.00243
omega_rhoC	0.00002	nan	nan	-0.00006	0.00044	0.08006	-0.01909	0.00058	0.00064	0.00101
omega_deltaCB	0.00002	nan	nan	-0.00004	0.00024	-0.01909	0.00638	-0.00016	-0.00018	-0.00059
b1	-0.00003	nan	nan	0.00001	0.00001	0.00058	-0.00016	0.00048	0.00001	0.00001
b2	-0.00001	nan	nan	-0.00001	0.00015	0.00064	-0.00018	0.00001	0.00055	-0.00000
b3	-0.00001	nan	nan	0.00001	-0.00243	0.00101	-0.00059	0.00001	-0.00000	0.00255
