rhoS_pop	1.00000	nan	nan	0.00361	0.01063	0.00122	0.00519	-0.02984	-0.00739	-0.00577
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
omega_rhoS	0.00361	nan	nan	1.00000	-0.00937	-0.00616	-0.01676	0.00830	-0.00958	0.00715
omega_deltaSC	0.01063	nan	nan	-0.00937	1.00000	0.01101	0.02138	0.00303	0.04442	-0.33854
omega_rhoC	0.00122	nan	nan	-0.00616	0.01101	1.00000	-0.84481	0.09401	0.09734	0.07050
omega_deltaCB	0.00519	nan	nan	-0.01676	0.02138	-0.84481	1.00000	-0.09159	-0.09414	-0.14533
b1	-0.02984	nan	nan	0.00830	0.00303	0.09401	-0.09159	1.00000	0.01349	0.00981
b2	-0.00739	nan	nan	-0.00958	0.04442	0.09734	-0.09414	0.01349	1.00000	-0.00255
b3	-0.00577	nan	nan	0.00715	-0.33854	0.07050	-0.14533	0.00981	-0.00255	1.00000
