rhoS_pop	1.00000	nan	-0.01724	0.00092	0.01627	0.01241	0.00312	nan	-0.01050	-0.01679	-0.00597
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.01724	nan	1.00000	-0.03453	-0.58889	-0.76256	-0.31194	nan	-0.03667	0.47514	0.35055
omega_rhoS	0.00092	nan	-0.03453	1.00000	0.06461	0.03403	0.03670	nan	-0.01767	-0.01362	-0.01226
omega_deltaSC	0.01627	nan	-0.58889	0.06461	1.00000	0.66571	0.45635	nan	0.06840	-0.33274	-0.22599
omega_rhoC	0.01241	nan	-0.76256	0.03403	0.66571	1.00000	0.32967	nan	0.05281	-0.56490	-0.28279
omega_deltaCB	0.00312	nan	-0.31194	0.03670	0.45635	0.32967	1.00000	nan	0.03439	-0.06549	-0.12977
omega_rhoB	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
b1	-0.01050	nan	-0.03667	-0.01767	0.06840	0.05281	0.03439	nan	1.00000	-0.02274	-0.01236
b2	-0.01679	nan	0.47514	-0.01362	-0.33274	-0.56490	-0.06549	nan	-0.02274	1.00000	0.16235
b3	-0.00597	nan	0.35055	-0.01226	-0.22599	-0.28279	-0.12977	nan	-0.01236	0.16235	1.00000
