rhoS_pop	1.00000	nan	-0.04123	-0.00115	-0.01317	-0.00990	0.02178	-0.02120	-0.00928	0.00762
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.04123	nan	1.00000	0.00265	0.27192	0.08332	-0.22386	0.01847	0.02815	-0.13437
omega_rhoS	-0.00115	nan	0.00265	1.00000	-0.01674	-0.04901	0.02745	0.00613	-0.01102	0.01538
omega_deltaSC	-0.01317	nan	0.27192	-0.01674	1.00000	0.13298	-0.25561	0.02920	0.08431	-0.39582
omega_deltaCB	-0.00990	nan	0.08332	-0.04901	0.13298	1.00000	-0.50092	0.03274	-0.02618	-0.14654
omega_rhoB	0.02178	nan	-0.22386	0.02745	-0.25561	-0.50092	1.00000	-0.03647	0.01034	0.12933
b1	-0.02120	nan	0.01847	0.00613	0.02920	0.03274	-0.03647	1.00000	0.00480	-0.01551
b2	-0.00928	nan	0.02815	-0.01102	0.08431	-0.02618	0.01034	0.00480	1.00000	-0.03310
b3	0.00762	nan	-0.13437	0.01538	-0.39582	-0.14654	0.12933	-0.01551	-0.03310	1.00000
