rhoS_pop	1.00000	nan	nan	0.00793	0.02382	0.01314	-0.02667	-0.00789	-0.00980
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan
omega_rhoS	0.00793	nan	nan	1.00000	-0.00095	-0.04208	-0.00206	-0.01460	0.00430
omega_deltaSC	0.02382	nan	nan	-0.00095	1.00000	0.03831	0.00857	0.04162	-0.39531
omega_deltaCB	0.01314	nan	nan	-0.04208	0.03831	1.00000	0.00861	0.00248	-0.10969
b1	-0.02667	nan	nan	-0.00206	0.00857	0.00861	1.00000	0.01057	-0.00114
b2	-0.00789	nan	nan	-0.01460	0.04162	0.00248	0.01057	1.00000	-0.01382
b3	-0.00980	nan	nan	0.00430	-0.39531	-0.10969	-0.00114	-0.01382	1.00000
