rhoS_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoC_pop	nan	0.00032	nan	0.00264	-0.22673	0.00000	-0.00000	0.00000	-0.00000	0.00000
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
S0_pop	nan	0.00264	nan	3477695.96906	-9774.45946	-5.41726	0.84208	-9.84274	0.45442	0.06576
T0_pop	nan	-0.22673	nan	-9774.45946	4148113.12254	-0.06239	-0.66242	-0.14322	-5.11242	-7.73789
omega_S0	nan	0.00000	nan	-5.41726	-0.06239	0.00434	-0.00006	-0.00024	0.00001	0.00001
omega_T0	nan	-0.00000	nan	0.84208	-0.66242	-0.00006	0.00384	-0.00000	-0.00002	-0.00019
b1	nan	0.00000	nan	-9.84274	-0.14322	-0.00024	-0.00000	0.00118	-0.00000	0.00001
b2	nan	-0.00000	nan	0.45442	-5.11242	0.00001	-0.00002	-0.00000	0.00083	0.00006
b3	nan	0.00000	nan	0.06576	-7.73789	0.00001	-0.00019	0.00001	0.00006	0.00226
