rhoS_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoC_pop	nan	1.00000	nan	0.00008	-0.00626	0.00007	-0.00114	0.00010	-0.00017	0.00059
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
S0_pop	nan	0.00008	nan	1.00000	-0.00257	-0.04411	0.00729	-0.15338	0.00847	0.00074
T0_pop	nan	-0.00626	nan	-0.00257	1.00000	-0.00047	-0.00525	-0.00204	-0.08725	-0.07995
omega_S0	nan	0.00007	nan	-0.04411	-0.00047	1.00000	-0.01432	-0.10720	0.00781	0.00169
omega_T0	nan	-0.00114	nan	0.00729	-0.00525	-0.01432	1.00000	-0.00124	-0.01031	-0.06546
b1	nan	0.00010	nan	-0.15338	-0.00204	-0.10720	-0.00124	1.00000	-0.00419	0.00350
b2	nan	-0.00017	nan	0.00847	-0.08725	0.00781	-0.01031	-0.00419	1.00000	0.04282
b3	nan	0.00059	nan	0.00074	-0.07995	0.00169	-0.06546	0.00350	0.04282	1.00000
