rhoS_pop	0.00259	nan	nan	-28.13162	-11.63783	0.00006	0.00089	0.00009	-0.00004	0.00043	0.00005	0.00001	-0.00007
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
S0_pop	-28.13162	nan	nan	1808838.06418	392932.30827	-3.14640	-55.64966	-5.73394	1.16356	-22.63872	-5.34491	0.34646	5.78673
T0_pop	-11.63783	nan	nan	392932.30827	3551390.59674	-1.17721	95.24824	-0.78756	-27.36057	-101.21507	-1.40804	-13.85798	-29.47140
omega_rhoS	0.00006	nan	nan	-3.14640	-1.17721	0.00112	0.00003	-0.00003	0.00001	0.00006	0.00001	-0.00001	0.00001
omega_deltaSC	0.00089	nan	nan	-55.64966	95.24824	0.00003	0.02604	0.00036	-0.00149	-0.00389	0.00014	-0.00041	-0.00424
omega_deltaCB	0.00009	nan	nan	-5.73394	-0.78756	-0.00003	0.00036	0.00107	0.00000	0.00018	0.00002	-0.00001	-0.00020
omega_S0	-0.00004	nan	nan	1.16356	-27.36057	0.00001	-0.00149	0.00000	0.00100	0.00146	0.00002	0.00010	0.00031
omega_T0	0.00043	nan	nan	-22.63872	-101.21507	0.00006	-0.00389	0.00018	0.00146	0.00524	0.00009	0.00036	0.00110
b1	0.00005	nan	nan	-5.34491	-1.40804	0.00001	0.00014	0.00002	0.00002	0.00009	0.00048	0.00001	-0.00001
b2	0.00001	nan	nan	0.34646	-13.85798	-0.00001	-0.00041	-0.00001	0.00010	0.00036	0.00001	0.00059	0.00013
b3	-0.00007	nan	nan	5.78673	-29.47140	0.00001	-0.00424	-0.00020	0.00031	0.00110	-0.00001	0.00013	0.00282
