rhoS_pop	1.00000	nan	-0.02009	0.01564	0.00531	-0.00303	-0.00399	0.00540	-0.00899	-0.02132	-0.00421
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.02009	nan	1.00000	-0.00214	-0.05128	0.08827	0.20542	-0.13788	0.00849	0.02675	-0.02052
omega_rhoS	0.01564	nan	-0.00214	1.00000	0.04017	-0.06220	-0.04901	0.03080	0.00713	-0.01120	0.00497
omega_deltaSC	0.00531	nan	-0.05128	0.04017	1.00000	-0.55200	-0.52482	0.37841	0.00167	0.01011	-0.18435
omega_rhoC	-0.00303	nan	0.08827	-0.06220	-0.55200	1.00000	0.65664	-0.78958	-0.00423	-0.05683	-0.02851
omega_deltaCB	-0.00399	nan	0.20542	-0.04901	-0.52482	0.65664	1.00000	-0.45906	0.00309	0.06617	-0.20681
omega_rhoB	0.00540	nan	-0.13788	0.03080	0.37841	-0.78958	-0.45906	1.00000	0.01015	0.04133	-0.08156
b1	-0.00899	nan	0.00849	0.00713	0.00167	-0.00423	0.00309	0.01015	1.00000	0.00944	-0.00262
b2	-0.02132	nan	0.02675	-0.01120	0.01011	-0.05683	0.06617	0.04133	0.00944	1.00000	-0.01649
b3	-0.00421	nan	-0.02052	0.00497	-0.18435	-0.02851	-0.20681	-0.08156	-0.00262	-0.01649	1.00000
