rhoS_pop	0.00214	nan	-0.00006	0.00002	0.00006	-0.00003	-0.00004	0.00002	-0.00001	-0.00003	-0.00001
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.00006	nan	0.00355	-0.00000	-0.00075	0.00110	0.00248	-0.00080	0.00001	0.00005	-0.00006
omega_rhoS	0.00002	nan	-0.00000	0.00113	0.00033	-0.00044	-0.00033	0.00010	0.00001	-0.00001	0.00001
omega_deltaSC	0.00006	nan	-0.00075	0.00033	0.06034	-0.02827	-0.02611	0.00902	0.00001	0.00008	-0.00239
omega_rhoC	-0.00003	nan	0.00110	-0.00044	-0.02827	0.04346	0.02772	-0.01597	-0.00002	-0.00036	-0.00031
omega_deltaCB	-0.00004	nan	0.00248	-0.00033	-0.02611	0.02772	0.04101	-0.00902	0.00001	0.00041	-0.00221
omega_rhoB	0.00002	nan	-0.00080	0.00010	0.00902	-0.01597	-0.00902	0.00941	0.00002	0.00012	-0.00042
b1	-0.00001	nan	0.00001	0.00001	0.00001	-0.00002	0.00001	0.00002	0.00047	0.00001	-0.00000
b2	-0.00003	nan	0.00005	-0.00001	0.00008	-0.00036	0.00041	0.00012	0.00001	0.00092	-0.00003
b3	-0.00001	nan	-0.00006	0.00001	-0.00239	-0.00031	-0.00221	-0.00042	-0.00000	-0.00003	0.00279
