rhoS_pop	1.00000	nan	-0.01855	0.00083	-0.00219	0.01273	0.00033	-0.00867	-0.01797	-0.00396
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.01855	nan	1.00000	-0.00693	0.01490	0.18724	-0.08559	0.00044	-0.03974	-0.00672
omega_rhoS	0.00083	nan	-0.00693	1.00000	-0.00758	-0.01219	-0.02587	-0.00334	-0.01475	0.01035
omega_deltaSC	-0.00219	nan	0.01490	-0.00758	1.00000	-0.07502	-0.12422	0.01560	-0.00712	-0.25362
omega_deltaCB	0.01273	nan	0.18724	-0.01219	-0.07502	1.00000	0.02899	-0.00172	0.13073	-0.17128
omega_rhoB	0.00033	nan	-0.08559	-0.02587	-0.12422	0.02899	1.00000	0.01100	-0.03817	-0.16363
b1	-0.00867	nan	0.00044	-0.00334	0.01560	-0.00172	0.01100	1.00000	0.00424	-0.00813
b2	-0.01797	nan	-0.03974	-0.01475	-0.00712	0.13073	-0.03817	0.00424	1.00000	0.00600
b3	-0.00396	nan	-0.00672	0.01035	-0.25362	-0.17128	-0.16363	-0.00813	0.00600	1.00000
