rhoS_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
S0_pop	nan	nan	nan	3314464.27540	-16989.67736	-4.80965	-0.84663	-8.36315	0.02569	0.30978
T0_pop	nan	nan	nan	-16989.67736	4044383.56394	-0.29460	-1.39808	0.21168	-5.69113	-7.56845
omega_S0	nan	nan	nan	-4.80965	-0.29460	0.00410	-0.00001	-0.00026	0.00001	0.00001
omega_T0	nan	nan	nan	-0.84663	-1.39808	-0.00001	0.00373	0.00002	-0.00001	-0.00017
b1	nan	nan	nan	-8.36315	0.21168	-0.00026	0.00002	0.00116	-0.00000	-0.00000
b2	nan	nan	nan	0.02569	-5.69113	0.00001	-0.00001	-0.00000	0.00084	0.00006
b3	nan	nan	nan	0.30978	-7.56845	0.00001	-0.00017	-0.00000	0.00006	0.00228
