rhoS_pop	1.00000	nan	-0.11647	-0.00868	-0.02814	-0.09042	-0.09267	0.11598	-0.03687	-0.03669	0.00785
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.11647	nan	1.00000	-0.01085	0.21992	0.52477	0.71995	-0.80191	0.10653	0.19586	-0.07994
omega_rhoS	-0.00868	nan	-0.01085	1.00000	-0.01619	-0.01279	-0.03356	0.01755	-0.00595	-0.01631	0.01016
omega_deltaSC	-0.02814	nan	0.21992	-0.01619	1.00000	0.36541	0.12955	-0.20848	0.05435	0.10724	-0.34480
omega_rhoC	-0.09042	nan	0.52477	-0.01279	0.36541	1.00000	0.32120	-0.62032	0.10735	0.17721	-0.07284
omega_deltaCB	-0.09267	nan	0.71995	-0.03356	0.12955	0.32120	1.00000	-0.86748	0.08746	0.18024	-0.09793
omega_rhoB	0.11598	nan	-0.80191	0.01755	-0.20848	-0.62032	-0.86748	1.00000	-0.10787	-0.21479	0.06395
b1	-0.03687	nan	0.10653	-0.00595	0.05435	0.10735	0.08746	-0.10787	1.00000	0.03582	-0.01606
b2	-0.03669	nan	0.19586	-0.01631	0.10724	0.17721	0.18024	-0.21479	0.03582	1.00000	-0.03801
b3	0.00785	nan	-0.07994	0.01016	-0.34480	-0.07284	-0.09793	0.06395	-0.01606	-0.03801	1.00000
