rhoS_pop	0.00216	nan	-0.00052	-0.00001	-0.00021	-0.00120	-0.00044	0.00162	-0.00004	-0.00004	0.00002
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.00052	nan	0.00926	-0.00004	0.00337	0.01446	0.00714	-0.02325	0.00022	0.00045	-0.00036
omega_rhoS	-0.00001	nan	-0.00004	0.00114	-0.00009	-0.00012	-0.00012	0.00018	-0.00000	-0.00001	0.00002
omega_deltaSC	-0.00021	nan	0.00337	-0.00009	0.02541	0.01668	0.00213	-0.01001	0.00019	0.00041	-0.00258
omega_rhoC	-0.00120	nan	0.01446	-0.00012	0.01668	0.08203	0.00948	-0.05352	0.00067	0.00121	-0.00098
omega_deltaCB	-0.00044	nan	0.00714	-0.00012	0.00213	0.00948	0.01062	-0.02693	0.00020	0.00044	-0.00047
omega_rhoB	0.00162	nan	-0.02325	0.00018	-0.01001	-0.05352	-0.02693	0.09077	-0.00070	-0.00155	0.00090
b1	-0.00004	nan	0.00022	-0.00000	0.00019	0.00067	0.00020	-0.00070	0.00047	0.00002	-0.00002
b2	-0.00004	nan	0.00045	-0.00001	0.00041	0.00121	0.00044	-0.00155	0.00002	0.00057	-0.00004
b3	0.00002	nan	-0.00036	0.00002	-0.00258	-0.00098	-0.00047	0.00090	-0.00002	-0.00004	0.00219
