rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
1	1	-0.04486984360872279	0.00000000000000000	0.96229279677543889	0.00000000000000000	0.00000000000000000	1.19477672357846565	230732.89965594085515477	18344.12208906911473605	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.48157470770742172	-0.05495613511196673
2	1	-0.04486984360872279	0.00000000000000000	0.96229279677543889	0.00000000000000000	0.00000000000000000	1.19477672357846565	174510.58385276029002853	19505.72702850706991740	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.20229933699167546	0.00644278004283905
3	1	-0.04486984360872279	0.00000000000000000	0.96229279677543889	0.00000000000000000	0.00000000000000000	1.19477672357846565	128716.01579729767399840	18530.60390287441623514	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.10207750553371397	-0.04484170586159664
4	1	-0.04486984360872279	0.00000000000000000	0.96229279677543889	0.00000000000000000	0.00000000000000000	1.19477672357846565	128485.92041663103736937	18651.90015000629864517	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.10386672567285871	-0.03831731055811716
5	1	-0.04486984360872279	0.00000000000000000	0.96229279677543889	0.00000000000000000	0.00000000000000000	1.19477672357846565	264469.88969417824409902	19320.32422232617318514	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.61804135097004398	-0.00310772583942054
6	1	-0.04486984360872279	0.00000000000000000	0.96229279677543889	0.00000000000000000	0.00000000000000000	1.19477672357846565	99717.17843479629664216	19266.22764278823888162	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.35734809188551431	-0.00591163613277423
7	1	-0.04486984360872279	0.00000000000000000	0.96229279677543889	0.00000000000000000	0.00000000000000000	1.19477672357846565	121145.13436853798339143	18287.88868931059550960	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.16269677084945933	-0.05802631568545991
8	1	-0.04486984360872279	0.00000000000000000	0.96229279677543889	0.00000000000000000	0.00000000000000000	1.19477672357846565	119914.94285228759690654	20092.84291292769921711	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.17290337336936012	0.03609834149505708
9	1	-0.04486984360872279	0.00000000000000000	0.96229279677543889	0.00000000000000000	0.00000000000000000	1.19477672357846565	135344.42271756706759334	19973.68427174807220581	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.05186324642343720	0.03015028455748237
10	1	-0.04486984360872279	0.00000000000000000	0.96229279677543889	0.00000000000000000	0.00000000000000000	1.19477672357846565	143683.88432652514893562	19668.96639131001938949	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00792958349216555	0.01477674737570212
