rhoS_pop	0.00213	-0.00001	nan	0.00131	0.00026	0.00002	0.00017	nan	-0.00014	0.00006	-0.00003	0.00001	-0.00001
deltaSC_pop	-0.00001	0.00283	nan	-0.00975	-0.00458	-0.00004	-0.00202	nan	-0.00036	-0.00067	0.00000	-0.00024	0.00038
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
deltaCB_pop	0.00131	-0.00975	nan	0.55149	0.17802	0.00350	-0.02004	nan	-0.01368	0.04315	-0.00076	0.00760	-0.00203
rhoB_pop	0.00026	-0.00458	nan	0.17802	0.06186	0.00113	-0.00414	nan	-0.00372	0.01448	-0.00021	0.00255	-0.00125
omega_rhoS	0.00002	-0.00004	nan	0.00350	0.00113	0.00115	-0.00013	nan	-0.00023	0.00030	-0.00001	0.00004	0.00000
omega_deltaSC	0.00017	-0.00202	nan	-0.02004	-0.00414	-0.00013	0.03615	nan	-0.00016	-0.00259	0.00011	0.00018	-0.00449
omega_rhoC	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
omega_deltaCB	-0.00014	-0.00036	nan	-0.01368	-0.00372	-0.00023	-0.00016	nan	0.00608	-0.00215	0.00003	-0.00039	-0.00047
omega_rhoB	0.00006	-0.00067	nan	0.04315	0.01448	0.00030	-0.00259	nan	-0.00215	0.00616	-0.00008	0.00063	0.00001
b1	-0.00003	0.00000	nan	-0.00076	-0.00021	-0.00001	0.00011	nan	0.00003	-0.00008	0.00046	-0.00001	-0.00001
b2	0.00001	-0.00024	nan	0.00760	0.00255	0.00004	0.00018	nan	-0.00039	0.00063	-0.00001	0.00065	-0.00006
b3	-0.00001	0.00038	nan	-0.00203	-0.00125	0.00000	-0.00449	nan	-0.00047	0.00001	-0.00001	-0.00006	0.00265
