rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0
10	AG142	-1.266949	0.000000	2.527178	0.000000	0.000000	-0.165078	13507133.976641	168631.521290
1	GD14	-1.266949	0.000000	2.527178	0.000000	0.000000	-0.165078	10664834.758047	213282.019645
2	GD14	-1.266949	0.000000	2.527178	0.000000	0.000000	-0.165078	15084843.305691	201007.657890
3	GD14	-1.266949	0.000000	2.527178	0.000000	0.000000	-0.165078	14426632.848126	205617.208657
4	GD14	-1.266949	0.000000	2.527178	0.000000	0.000000	-0.165078	11669491.942344	236370.409701
5	GD14	-1.266949	0.000000	2.527178	0.000000	0.000000	-0.165078	12462914.565217	236934.641352
6	GD14	-1.266949	0.000000	2.527178	0.000000	0.000000	-0.165078	13984261.208796	255782.654272
7	GD14	-1.266949	0.000000	2.527178	0.000000	0.000000	-0.165078	13782541.631184	174325.534012
8	GD14	-1.266949	0.000000	2.527178	0.000000	0.000000	-0.165078	16112702.816875	239079.892404
9	GD14	-1.266949	0.000000	2.527178	0.000000	0.000000	-0.165078	15702091.975509	270227.496040
10	GD14	-1.266949	0.000000	2.527178	0.000000	0.000000	-0.165078	9741547.158385	246134.289932
1	GD15	-1.266949	0.000000	2.527178	0.000000	0.000000	-0.165078	11007586.394362	117821.368230
2	GD15	-1.266949	0.000000	2.527178	0.000000	0.000000	-0.165078	8792306.217039	123898.237192
3	GD15	-1.266949	0.000000	2.527178	0.000000	0.000000	-0.165078	14380757.184017	154125.250797
4	GD15	-1.266949	0.000000	2.527178	0.000000	0.000000	-0.165078	9035528.243529	105755.443413
5	GD15	-1.266949	0.000000	2.527178	0.000000	0.000000	-0.165078	15451535.806115	116659.099591
6	GD15	-1.266949	0.000000	2.527178	0.000000	0.000000	-0.165078	11847315.798444	170097.142010
7	GD15	-1.266949	0.000000	2.527178	0.000000	0.000000	-0.165078	11909693.871768	159874.055650
8	GD15	-1.266949	0.000000	2.527178	0.000000	0.000000	-0.165078	11155012.995550	154544.785954
9	GD15	-1.266949	0.000000	2.527178	0.000000	0.000000	-0.165078	11314543.749266	122001.428825
10	GD15	-1.266949	0.000000	2.527178	0.000000	0.000000	-0.165078	10658992.255965	150726.868065
1	GD16	-1.266949	0.000000	2.527178	0.000000	0.000000	-0.165078	11117266.346541	121851.249898
2	GD16	-1.266949	0.000000	2.527178	0.000000	0.000000	-0.165078	8699070.232486	93566.946560
3	GD16	-1.266949	0.000000	2.527178	0.000000	0.000000	-0.165078	10586809.767770	118046.844644
4	GD16	-1.266949	0.000000	2.527178	0.000000	0.000000	-0.165078	6181025.212200	129577.016350
5	GD16	-1.266949	0.000000	2.527178	0.000000	0.000000	-0.165078	10323491.671806	79109.894897
6	GD16	-1.266949	0.000000	2.527178	0.000000	0.000000	-0.165078	16983484.766847	89771.347632
7	GD16	-1.266949	0.000000	2.527178	0.000000	0.000000	-0.165078	8698706.563547	135901.942368
8	GD16	-1.266949	0.000000	2.527178	0.000000	0.000000	-0.165078	11170032.732135	110617.788980
9	GD16	-1.266949	0.000000	2.527178	0.000000	0.000000	-0.165078	8274809.545809	92127.489787
10	GD16	-1.266949	0.000000	2.527178	0.000000	0.000000	-0.165078	10078621.786731	112806.314482
