rhoS_pop	0.00215	nan	-0.00011	-0.00000	0.00010	nan	0.00001	-0.00009	-0.00002	-0.00001	-0.00002
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.00011	nan	0.00394	-0.00002	0.00099	nan	0.00065	-0.00154	0.00001	-0.00001	-0.00026
omega_rhoS	-0.00000	nan	-0.00002	0.00114	-0.00018	nan	-0.00011	0.00025	-0.00000	-0.00001	0.00004
omega_deltaSC	0.00010	nan	0.00099	-0.00018	0.02689	nan	0.00146	-0.00567	0.00011	0.00015	-0.00411
omega_rhoC	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
omega_deltaCB	0.00001	nan	0.00065	-0.00011	0.00146	nan	0.00229	-0.00298	0.00004	-0.00005	-0.00054
omega_rhoB	-0.00009	nan	-0.00154	0.00025	-0.00567	nan	-0.00298	0.01290	-0.00006	0.00013	0.00131
b1	-0.00002	nan	0.00001	-0.00000	0.00011	nan	0.00004	-0.00006	0.00046	0.00000	-0.00003
b2	-0.00001	nan	-0.00001	-0.00001	0.00015	nan	-0.00005	0.00013	0.00000	0.00055	-0.00001
b3	-0.00002	nan	-0.00026	0.00004	-0.00411	nan	-0.00054	0.00131	-0.00003	-0.00001	0.00263
