rhoS_pop	1.00000	nan	-0.03920	-0.00257	0.01339	nan	0.00527	-0.01776	-0.01721	-0.01107	-0.00688
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.03920	nan	1.00000	-0.01157	0.09575	nan	0.21718	-0.21535	0.00782	-0.00777	-0.08136
omega_rhoS	-0.00257	nan	-0.01157	1.00000	-0.03298	nan	-0.07053	0.06632	-0.00182	-0.01079	0.02568
omega_deltaSC	0.01339	nan	0.09575	-0.03298	1.00000	nan	0.18610	-0.30448	0.03246	0.03868	-0.48821
omega_rhoC	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
omega_deltaCB	0.00527	nan	0.21718	-0.07053	0.18610	nan	1.00000	-0.54758	0.03647	-0.04377	-0.21924
omega_rhoB	-0.01776	nan	-0.21535	0.06632	-0.30448	nan	-0.54758	1.00000	-0.02552	0.05076	0.22533
b1	-0.01721	nan	0.00782	-0.00182	0.03246	nan	0.03647	-0.02552	1.00000	0.00365	-0.02349
b2	-0.01107	nan	-0.00777	-0.01079	0.03868	nan	-0.04377	0.05076	0.00365	1.00000	-0.00564
b3	-0.00688	nan	-0.08136	0.02568	-0.48821	nan	-0.21924	0.22533	-0.02349	-0.00564	1.00000
