rhoS_pop	1.00000	-0.01885	nan	0.07201	0.04541	-0.00155	0.01311	-0.05535	0.02385	-0.01049	-0.02318	0.00933	-0.00086
deltaSC_pop	-0.01885	1.00000	nan	-0.15134	-0.29797	0.01032	-0.12909	0.14954	-0.04641	0.02054	0.01031	-0.13085	-0.00152
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
deltaCB_pop	0.07201	-0.15134	nan	1.00000	0.85488	-0.01905	0.13150	-0.54102	0.23058	-0.06476	-0.04373	0.28256	-0.02725
rhoB_pop	0.04541	-0.29797	nan	0.85488	1.00000	-0.02257	0.20722	-0.58403	0.08858	0.03772	-0.02985	0.24624	-0.05412
omega_rhoS	-0.00155	0.01032	nan	-0.01905	-0.02257	1.00000	-0.01697	-0.01454	-0.00764	-0.01333	-0.00055	-0.02227	0.00910
omega_deltaSC	0.01311	-0.12909	nan	0.13150	0.20722	-0.01697	1.00000	-0.17108	0.06521	-0.05844	0.00380	0.11380	-0.32532
omega_rhoC	-0.05535	0.14954	nan	-0.54102	-0.58403	-0.01454	-0.17108	1.00000	0.01032	-0.05586	0.03321	-0.13117	0.00522
omega_deltaCB	0.02385	-0.04641	nan	0.23058	0.08858	-0.00764	0.06521	0.01032	1.00000	-0.77811	-0.01277	0.17783	-0.04036
omega_rhoB	-0.01049	0.02054	nan	-0.06476	0.03772	-0.01333	-0.05844	-0.05586	-0.77811	1.00000	0.01433	-0.15422	-0.01384
b1	-0.02318	0.01031	nan	-0.04373	-0.02985	-0.00055	0.00380	0.03321	-0.01277	0.01433	1.00000	-0.00835	-0.00105
b2	0.00933	-0.13085	nan	0.28256	0.24624	-0.02227	0.11380	-0.13117	0.17783	-0.15422	-0.00835	1.00000	-0.02110
b3	-0.00086	-0.00152	nan	-0.02725	-0.05412	0.00910	-0.32532	0.00522	-0.04036	-0.01384	-0.00105	-0.02110	1.00000
