rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	1	0.63359411296752610	-0.29352448608048270	3.10157799719284277	0.05191454708522103	0.01543025158373734	-0.19124911979942866	0.02086813449497127	-0.29352448608048270	0.00000000000000000	0.05191454708522103	0.01543025158373734	0.00000000000000000
2	1	0.60392877767371689	-0.10358466305432908	3.10157799719284277	-0.00256864805194561	-0.12791174842210734	-0.19124911979942866	-0.00879720079883795	-0.10358466305432908	0.00000000000000000	-0.00256864805194561	-0.12791174842210734	0.00000000000000000
3	1	0.62172727565233088	-0.41146399531713029	3.10157799719284277	0.09876283695282224	-0.13485313339699798	-0.19124911979942866	0.00900129717977605	-0.41146399531713029	0.00000000000000000	0.09876283695282224	-0.13485313339699798	0.00000000000000000
4	1	0.57604439685841313	0.12963556176145344	3.10157799719284277	0.01392460416808197	-0.04531097142510935	-0.19124911979942866	-0.03668158161414170	0.12963556176145344	0.00000000000000000	0.01392460416808197	-0.04531097142510935	0.00000000000000000
5	1	0.58635158818690292	-0.60328535033253328	3.10157799719284277	0.07996726612663188	-0.17161741907868858	-0.19124911979942866	-0.02637439028565192	-0.60328535033253328	0.00000000000000000	0.07996726612663188	-0.17161741907868858	0.00000000000000000
6	1	0.59799904809476323	0.24562851558954460	3.10157799719284277	-0.18714185464468228	-0.17911810858062860	-0.19124911979942866	-0.01472693037779160	0.24562851558954460	0.00000000000000000	-0.18714185464468228	-0.17911810858062860	0.00000000000000000
7	1	0.57223542291059359	-0.44961388328695689	3.10157799719284277	0.07612737696421530	-0.14886469588866300	-0.19124911979942866	-0.04049055556196124	-0.44961388328695689	0.00000000000000000	0.07612737696421530	-0.14886469588866300	0.00000000000000000
8	1	0.63701567277732418	-0.71851470128980266	3.10157799719284277	0.23327366982788034	-0.09245323410984110	-0.19124911979942866	0.02428969430476935	-0.71851470128980266	0.00000000000000000	0.23327366982788034	-0.09245323410984110	0.00000000000000000
9	1	0.57294698824021517	-0.56216016660310830	3.10157799719284277	-0.13883424753917439	-0.32242124050394233	-0.19124911979942866	-0.03977899023233966	-0.56216016660310830	0.00000000000000000	-0.13883424753917439	-0.32242124050394233	0.00000000000000000
10	1	0.60854198739677201	-0.22478583724078710	3.10157799719284277	-0.09801012498885761	-0.17312416837770281	-0.19124911979942866	-0.00418399107578282	-0.22478583724078710	0.00000000000000000	-0.09801012498885761	-0.17312416837770281	0.00000000000000000
1	2	0.76906150405777840	0.25025349009814712	3.10157799719284277	-0.06490276948250573	-0.25143057341250452	-0.19124911979942866	0.15633552558522357	0.25025349009814712	0.00000000000000000	-0.06490276948250573	-0.25143057341250452	0.00000000000000000
2	2	0.71007743333816054	0.30882791445553903	3.10157799719284277	0.03331434722709642	-0.31474911146042894	-0.19124911979942866	0.09735145486560570	0.30882791445553903	0.00000000000000000	0.03331434722709642	-0.31474911146042894	0.00000000000000000
3	2	0.70980203004484765	0.25619979955487454	3.10157799719284277	0.17050651209893536	-0.14162606737183131	-0.19124911979942866	0.09707605157229282	0.25619979955487454	0.00000000000000000	0.17050651209893536	-0.14162606737183131	0.00000000000000000
4	2	0.68930781083914916	0.04673839700153154	3.10157799719284277	0.24499261512750620	-0.22667390785659466	-0.19124911979942866	0.07658183236659433	0.04673839700153154	0.00000000000000000	0.24499261512750620	-0.22667390785659466	0.00000000000000000
5	2	0.77626011569580200	0.25071106094054679	3.10157799719284277	-0.10073024654974547	-0.25241594119326244	-0.19124911979942866	0.16353413722324717	0.25071106094054679	0.00000000000000000	-0.10073024654974547	-0.25241594119326244	0.00000000000000000
6	2	0.72504033551510283	-0.01857155894154314	3.10157799719284277	0.08010846498781633	-0.22506740535630415	-0.19124911979942866	0.11231435704254800	-0.01857155894154314	0.00000000000000000	0.08010846498781633	-0.22506740535630415	0.00000000000000000
7	2	0.75308512220014467	0.19460149215960654	3.10157799719284277	-0.18293068971574444	-0.32041575436314967	-0.19124911979942866	0.14035914372758984	0.19460149215960654	0.00000000000000000	-0.18293068971574444	-0.32041575436314967	0.00000000000000000
8	2	0.73512921845914891	-0.11753525134218983	3.10157799719284277	0.01566489720739391	-0.21530217154365305	-0.19124911979942866	0.12240323998659408	-0.11753525134218983	0.00000000000000000	0.01566489720739391	-0.21530217154365305	0.00000000000000000
9	2	0.71179384061698892	0.11063865776160618	3.10157799719284277	0.20560365290898347	-0.15620931437649319	-0.19124911979942866	0.09906786214443408	0.11063865776160618	0.00000000000000000	0.20560365290898347	-0.15620931437649319	0.00000000000000000
10	2	0.77984480580385207	-0.22598195540218574	3.10157799719284277	0.23059110818002812	-0.15284068954719668	-0.19124911979942866	0.16711882733129724	-0.22598195540218574	0.00000000000000000	0.23059110818002812	-0.15284068954719668	0.00000000000000000
1	3	0.53366542648697124	-0.04066894325799709	3.10157799719284277	0.20585962152994161	-0.16126077853184539	-0.19124911979942866	-0.07906055198558359	-0.04066894325799709	0.00000000000000000	0.20585962152994161	-0.16126077853184539	0.00000000000000000
2	3	0.58077254759808383	-0.23067276700152173	3.10157799719284277	0.25434075531886957	-0.08628935540539533	-0.19124911979942866	-0.03195343087447100	-0.23067276700152173	0.00000000000000000	0.25434075531886957	-0.08628935540539533	0.00000000000000000
3	3	0.56628575422290772	0.21574501618876663	3.10157799719284277	-0.17210290042335502	-0.19968363804198927	-0.19124911979942866	-0.04644022424964711	0.21574501618876663	0.00000000000000000	-0.17210290042335502	-0.19968363804198927	0.00000000000000000
4	3	0.56831517717557722	0.35770691931334553	3.10157799719284277	-0.03189851705418018	-0.15600942359382092	-0.19124911979942866	-0.04441080129697761	0.35770691931334553	0.00000000000000000	-0.03189851705418018	-0.15600942359382092	0.00000000000000000
5	3	0.58452938162468160	0.35074116459477661	3.10157799719284277	0.20645362776948201	-0.07887796006703325	-0.19124911979942866	-0.02819659684787323	0.35074116459477661	0.00000000000000000	0.20645362776948201	-0.07887796006703325	0.00000000000000000
6	3	0.54936671661634862	0.45091886364136774	3.10157799719284277	-0.10502833459627012	-0.17636202513769866	-0.19124911979942866	-0.06335926185620622	0.45091886364136774	0.00000000000000000	-0.10502833459627012	-0.17636202513769866	0.00000000000000000
7	3	0.55965007507336373	0.06002672482401715	3.10157799719284277	0.11551181945852909	-0.11660442768744918	-0.19124911979942866	-0.05307590339919110	0.06002672482401715	0.00000000000000000	0.11551181945852909	-0.11660442768744918	0.00000000000000000
8	3	0.58430985319254780	-0.11357807225654347	3.10157799719284277	0.02642135989737830	-0.12029394378819683	-0.19124911979942866	-0.02841612528000703	-0.11357807225654347	0.00000000000000000	0.02642135989737830	-0.12029394378819683	0.00000000000000000
9	3	0.56705151868767645	0.11704379637912586	3.10157799719284277	0.13976192670781917	-0.10552554683431489	-0.19124911979942866	-0.04567445978487839	0.11704379637912586	0.00000000000000000	0.13976192670781917	-0.10552554683431489	0.00000000000000000
10	3	0.59587100041223118	-0.18117862002745994	3.10157799719284277	0.27104798531687208	-0.08954359693983553	-0.19124911979942866	-0.01685497806032366	-0.18117862002745994	0.00000000000000000	0.27104798531687208	-0.08954359693983553	0.00000000000000000
1	4	0.77396122975815707	0.44171618515592947	3.10157799719284277	0.10924685301626758	-0.15205529292893502	-0.19124911979942866	0.16123525128560223	0.44171618515592947	0.00000000000000000	0.10924685301626758	-0.15205529292893502	0.00000000000000000
2	4	0.72331822377676858	0.49941713961826700	3.10157799719284277	0.02984300740031638	-0.13723980831137089	-0.19124911979942866	0.11059224530421374	0.49941713961826700	0.00000000000000000	0.02984300740031638	-0.13723980831137089	0.00000000000000000
3	4	0.75005297509741609	0.43695818918094687	3.10157799719284277	-0.00895502274461714	-0.21728320992715996	-0.19124911979942866	0.13732699662486125	0.43695818918094687	0.00000000000000000	-0.00895502274461714	-0.21728320992715996	0.00000000000000000
4	4	0.80552316713126626	0.40200581673982105	3.10157799719284277	-0.13655201160033983	-0.16398152565359772	-0.19124911979942866	0.19279718865871143	0.40200581673982105	0.00000000000000000	-0.13655201160033983	-0.16398152565359772	0.00000000000000000
5	4	0.71511120492697589	0.48111958383693898	3.10157799719284277	-0.07341220947623484	-0.17464101736077689	-0.19124911979942866	0.10238522645442105	0.48111958383693898	0.00000000000000000	-0.07341220947623484	-0.17464101736077689	0.00000000000000000
6	4	0.71299645156261948	0.56715244712526380	3.10157799719284277	0.05319436648288783	-0.14777872790008723	-0.19124911979942866	0.10027047309006465	0.56715244712526380	0.00000000000000000	0.05319436648288783	-0.14777872790008723	0.00000000000000000
7	4	0.72525294330067192	0.44571128371701824	3.10157799719284277	-0.17713556275217304	-0.27525606330672714	-0.19124911979942866	0.11252696482811708	0.44571128371701824	0.00000000000000000	-0.17713556275217304	-0.27525606330672714	0.00000000000000000
8	4	0.70916713234031592	0.70539587438312235	3.10157799719284277	0.03234775918538723	-0.16906948105462771	-0.19124911979942866	0.09644115386776109	0.70539587438312235	0.00000000000000000	0.03234775918538723	-0.16906948105462771	0.00000000000000000
9	4	0.77089722042906172	0.68832559561209039	3.10157799719284277	0.33547304216826601	-0.00314972339537654	-0.19124911979942866	0.15817124195650689	0.68832559561209039	0.00000000000000000	0.33547304216826601	-0.00314972339537654	0.00000000000000000
