rhoS_pop	0.00214	nan	-0.00015	-0.00001	0.00006	-0.00002	0.00001	-0.00002	-0.00001	-0.00001
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.00015	nan	0.00478	-0.00001	0.00057	-0.00010	-0.00036	0.00002	-0.00005	-0.00011
omega_rhoS	-0.00001	nan	-0.00001	0.00111	-0.00008	-0.00005	-0.00006	0.00000	-0.00002	0.00001
omega_deltaSC	0.00006	nan	0.00057	-0.00008	0.01951	0.00080	0.00023	0.00001	0.00018	-0.00239
omega_deltaCB	-0.00002	nan	-0.00010	-0.00005	0.00080	0.00111	-0.00019	0.00002	0.00004	-0.00015
omega_rhoB	0.00001	nan	-0.00036	-0.00006	0.00023	-0.00019	0.00386	-0.00000	-0.00005	-0.00030
b1	-0.00002	nan	0.00002	0.00000	0.00001	0.00002	-0.00000	0.00046	0.00000	-0.00000
b2	-0.00001	nan	-0.00005	-0.00002	0.00018	0.00004	-0.00005	0.00000	0.00053	-0.00001
b3	-0.00001	nan	-0.00011	0.00001	-0.00239	-0.00015	-0.00030	-0.00000	-0.00001	0.00222
