rhoS_pop	1.00000	nan	nan	-0.33668	-0.20748	0.01102	0.13181	-0.00961	-0.00101	nan	0.02011	0.02893	-0.06420
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
S0_pop	-0.33668	nan	nan	1.00000	0.48383	-0.02060	-0.32345	0.04996	-0.07891	nan	-0.14245	-0.09076	0.15197
T0_pop	-0.20748	nan	nan	0.48383	1.00000	-0.01769	-0.33142	0.05229	-0.08103	nan	-0.05916	-0.14590	0.17704
omega_rhoS	0.01102	nan	nan	-0.02060	-0.01769	1.00000	0.00100	-0.02895	0.02438	nan	0.00672	-0.00493	0.00183
omega_deltaSC	0.13181	nan	nan	-0.32345	-0.33142	0.00100	1.00000	-0.02807	-0.09025	nan	0.03870	0.13672	-0.43460
omega_deltaCB	-0.00961	nan	nan	0.04996	0.05229	-0.02895	-0.02807	1.00000	0.06872	nan	-0.00097	-0.00307	-0.08672
omega_S0	-0.00101	nan	nan	-0.07891	-0.08103	0.02438	-0.09025	0.06872	1.00000	nan	0.01345	0.05414	0.04074
omega_T0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
b1	0.02011	nan	nan	-0.14245	-0.05916	0.00672	0.03870	-0.00097	0.01345	nan	1.00000	0.01712	-0.01416
b2	0.02893	nan	nan	-0.09076	-0.14590	-0.00493	0.13672	-0.00307	0.05414	nan	0.01712	1.00000	-0.06735
b3	-0.06420	nan	nan	0.15197	0.17704	0.00183	-0.43460	-0.08672	0.04074	nan	-0.01416	-0.06735	1.00000
