rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
1	1	0.66021124263514908	-0.31110442956939593	3.71483194302227826	0.00000000000000000	0.14370871174126612	0.25030120093019131	22944.22848000572776073	24670.66259870189969661	0.02705338868034224	-0.31110442956939593	0.00000000000000000	0.00000000000000000	0.14370871174126612	0.00000000000000000	-0.02285796831864673	0.00744031160536096
2	1	0.67671003967051990	-0.01811357334069737	3.71483194302227826	0.00000000000000000	0.23265606584872200	0.25030120093019131	23154.59630348515565856	24333.75538732175846235	0.04355218571571307	-0.01811357334069737	0.00000000000000000	0.00000000000000000	0.23265606584872200	0.00000000000000000	-0.01373108559360858	-0.00630998004091410
3	1	0.56141052030849548	-0.20110415281720523	3.71483194302227826	0.00000000000000000	0.16842174783753858	0.25030120093019131	23791.46091384988176287	24276.96858283684196067	-0.07174733364631136	-0.20110415281720523	0.00000000000000000	0.00000000000000000	0.16842174783753858	0.00000000000000000	0.01340234032076637	-0.00864637109535416
4	1	0.60953530276772061	-0.44828203913704728	3.71483194302227826	0.00000000000000000	-0.01171455668790167	0.25030120093019131	23309.89478244406927843	24359.78101481480553048	-0.02362255118708623	-0.44828203913704728	0.00000000000000000	0.00000000000000000	-0.01171455668790167	0.00000000000000000	-0.00704645164570472	-0.00524102379356606
5	1	0.57873171282079405	-0.40305399964615773	3.71483194302227826	0.00000000000000000	0.09760506646095207	0.25030120093019131	23527.39946382164998795	25143.82764404375120648	-0.05442614113401278	-0.40305399964615773	0.00000000000000000	0.00000000000000000	0.09760506646095207	0.00000000000000000	0.00224128576138405	0.02643796766167661
6	1	0.59894157953779004	-0.52073850170952918	3.71483194302227826	0.00000000000000000	0.03435943784413063	0.25030120093019131	23228.66289707582109259	24478.15670698461690336	-0.03421627441701680	-0.52073850170952918	0.00000000000000000	0.00000000000000000	0.03435943784413063	0.00000000000000000	-0.01053740503638423	-0.00039332016343430
7	1	0.59193553109418673	-0.08805390074087666	3.71483194302227826	0.00000000000000000	0.11594490607067626	0.25030120093019131	24054.43612865960312774	25076.61133118632642436	-0.04122232286062011	-0.08805390074087666	0.00000000000000000	0.00000000000000000	0.11594490607067626	0.00000000000000000	0.02439504311074714	0.02376111519420476
8	1	0.56788983835809848	-0.37093847046955813	3.71483194302227826	0.00000000000000000	0.04180580811197269	0.25030120093019131	23620.77276865094609093	24658.75843159807118354	-0.06526801559670836	-0.37093847046955813	0.00000000000000000	0.00000000000000000	0.04180580811197269	0.00000000000000000	0.00620213609685472	0.00695767195193397
9	1	0.65463930888326149	-0.71293650062918601	3.71483194302227826	0.00000000000000000	0.02492320712571078	0.25030120093019131	23782.45750111249435577	24449.31550627705655643	0.02148145492845466	-0.71293650062918601	0.00000000000000000	0.00000000000000000	0.02492320712571078	0.00000000000000000	0.01302383826985931	-0.00157225717952869
10	1	0.60467449078224189	-0.53665323839391454	3.71483194302227826	0.00000000000000000	0.00329462424925167	0.25030120093019131	22716.80772111834812677	24715.51415747062856099	-0.02848336317256495	-0.53665323839391454	0.00000000000000000	0.00000000000000000	0.00329462424925167	0.00000000000000000	-0.03281931209682121	0.00925667294554877
