rhoS_pop	1.00000	nan	nan	0.00824	0.03699	-0.06048	0.06455	-0.02854	-0.00997	-0.02423
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
omega_rhoS	0.00824	nan	nan	1.00000	-0.02823	0.03642	-0.05158	-0.00773	-0.00839	0.02394
omega_deltaSC	0.03699	nan	nan	-0.02823	1.00000	-0.53151	0.49911	0.05817	0.03096	-0.50033
omega_rhoC	-0.06048	nan	nan	0.03642	-0.53151	1.00000	-0.93435	-0.08169	0.03360	0.37216
omega_deltaCB	0.06455	nan	nan	-0.05158	0.49911	-0.93435	1.00000	0.08330	-0.03662	-0.38436
b1	-0.02854	nan	nan	-0.00773	0.05817	-0.08169	0.08330	1.00000	0.00716	-0.04041
b2	-0.00997	nan	nan	-0.00839	0.03096	0.03360	-0.03662	0.00716	1.00000	-0.00436
b3	-0.02423	nan	nan	0.02394	-0.50033	0.37216	-0.38436	-0.04041	-0.00436	1.00000
