rhoS_pop	1.00000	nan	nan	-0.00501	0.01955	-0.02544	-0.01672	-0.01284
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan
omega_rhoS	-0.00501	nan	nan	1.00000	-0.05326	0.03254	-0.03504	0.00124
omega_deltaSC	0.01955	nan	nan	-0.05326	1.00000	-0.05849	0.08006	-0.23681
b1	-0.02544	nan	nan	0.03254	-0.05849	1.00000	-0.06100	-0.00672
b2	-0.01672	nan	nan	-0.03504	0.08006	-0.06100	1.00000	-0.00604
b3	-0.01284	nan	nan	0.00124	-0.23681	-0.00672	-0.00604	1.00000
