rhoS_pop	0.00211	nan	-0.00016	-0.00001	0.00006	0.00014	-0.00015	0.00030	-0.00002	-0.00001	0.00001
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.00016	nan	0.00432	0.00001	-0.00022	-0.00112	0.00198	-0.00456	-0.00005	0.00004	-0.00006
omega_rhoS	-0.00001	nan	0.00001	0.00112	-0.00019	0.00025	-0.00004	-0.00013	0.00001	-0.00001	0.00004
omega_deltaSC	0.00006	nan	-0.00022	-0.00019	0.02467	-0.00851	-0.00182	0.00840	-0.00009	0.00016	-0.00332
omega_rhoC	0.00014	nan	-0.00112	0.00025	-0.00851	0.03092	0.00116	-0.00969	0.00052	-0.00031	0.00217
omega_deltaCB	-0.00015	nan	0.00198	-0.00004	-0.00182	0.00116	0.01067	-0.01919	-0.00009	0.00002	-0.00019
omega_rhoB	0.00030	nan	-0.00456	-0.00013	0.00840	-0.00969	-0.01919	0.04427	0.00008	-0.00003	-0.00086
b1	-0.00002	nan	-0.00005	0.00001	-0.00009	0.00052	-0.00009	0.00008	0.00047	0.00000	0.00003
b2	-0.00001	nan	0.00004	-0.00001	0.00016	-0.00031	0.00002	-0.00003	0.00000	0.00054	-0.00003
b3	0.00001	nan	-0.00006	0.00004	-0.00332	0.00217	-0.00019	-0.00086	0.00003	-0.00003	0.00248
