rhoS_pop	1.00000	nan	0.03121	0.00236	-0.01731	-0.03911	-0.00712	0.02978	-0.00945	0.01622	0.00863
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	0.03121	nan	1.00000	0.07388	-0.37410	-0.79361	-0.19560	0.43188	-0.00524	0.54013	0.29594
omega_rhoS	0.00236	nan	0.07388	1.00000	-0.06035	-0.08764	-0.01514	0.05489	-0.01258	0.05865	0.01790
omega_deltaSC	-0.01731	nan	-0.37410	-0.06035	1.00000	0.48586	0.25817	-0.28284	-0.03058	-0.28343	-0.07331
omega_rhoC	-0.03911	nan	-0.79361	-0.08764	0.48586	1.00000	0.21174	-0.66341	-0.01102	-0.63224	-0.22300
omega_deltaCB	-0.00712	nan	-0.19560	-0.01514	0.25817	0.21174	1.00000	-0.02689	0.00346	-0.02832	-0.17415
omega_rhoB	0.02978	nan	0.43188	0.05489	-0.28284	-0.66341	-0.02689	1.00000	0.02950	0.45065	0.00714
b1	-0.00945	nan	-0.00524	-0.01258	-0.03058	-0.01102	0.00346	0.02950	1.00000	0.01759	-0.00815
b2	0.01622	nan	0.54013	0.05865	-0.28343	-0.63224	-0.02832	0.45065	0.01759	1.00000	0.13534
b3	0.00863	nan	0.29594	0.01790	-0.07331	-0.22300	-0.17415	0.00714	-0.00815	0.13534	1.00000
