rhoS_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
S0_pop	nan	nan	nan	1.00000	-0.03614	0.11758	0.01485	-0.82963	0.04288	-0.03746
T0_pop	nan	nan	nan	-0.03614	1.00000	-0.01013	-0.04489	0.03401	-0.26557	-0.00339
omega_S0	nan	nan	nan	0.11758	-0.01013	1.00000	-0.02791	-0.26836	0.01627	-0.00034
omega_T0	nan	nan	nan	0.01485	-0.04489	-0.02791	1.00000	-0.00769	0.06212	-0.06070
b1	nan	nan	nan	-0.82963	0.03401	-0.26836	-0.00769	1.00000	-0.04184	0.03344
b2	nan	nan	nan	0.04288	-0.26557	0.01627	0.06212	-0.04184	1.00000	-0.02026
b3	nan	nan	nan	-0.03746	-0.00339	-0.00034	-0.06070	0.03344	-0.02026	1.00000
