rhoS_pop	1.00000	nan	nan	0.00800	0.00962	-0.02056	-0.02367	-0.00095	-0.01083
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan
omega_rhoS	0.00800	nan	nan	1.00000	-0.01679	-0.00907	0.00045	-0.01964	0.00826
omega_deltaSC	0.00962	nan	nan	-0.01679	1.00000	0.00690	0.00854	0.05110	-0.32063
omega_deltaCB	-0.02056	nan	nan	-0.00907	0.00690	1.00000	0.01003	0.00631	-0.03771
b1	-0.02367	nan	nan	0.00045	0.00854	0.01003	1.00000	0.00651	-0.00645
b2	-0.00095	nan	nan	-0.01964	0.05110	0.00631	0.00651	1.00000	-0.03772
b3	-0.01083	nan	nan	0.00826	-0.32063	-0.03771	-0.00645	-0.03772	1.00000
