rhoS_pop	0.00217	nan	-0.00007	-0.00000	0.00039	-0.00150	0.00045	-0.00006	-0.00002	-0.00001
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.00007	nan	0.00493	-0.00007	0.00212	-0.00578	0.00164	-0.00010	-0.00009	-0.00015
omega_rhoS	-0.00000	nan	-0.00007	0.00114	-0.00020	0.00092	-0.00035	0.00002	-0.00001	0.00001
omega_deltaSC	0.00039	nan	0.00212	-0.00020	0.02350	-0.02085	0.00663	-0.00045	0.00010	-0.00230
omega_deltaCB	-0.00150	nan	-0.00578	0.00092	-0.02085	0.09402	-0.02802	0.00211	0.00049	-0.00012
omega_rhoB	0.00045	nan	0.00164	-0.00035	0.00663	-0.02802	0.01167	-0.00061	-0.00019	-0.00030
b1	-0.00006	nan	-0.00010	0.00002	-0.00045	0.00211	-0.00061	0.00052	0.00002	-0.00001
b2	-0.00002	nan	-0.00009	-0.00001	0.00010	0.00049	-0.00019	0.00002	0.00054	-0.00002
b3	-0.00001	nan	-0.00015	0.00001	-0.00230	-0.00012	-0.00030	-0.00001	-0.00002	0.00224
