rhoS_pop	1.00000	-0.00543	0.00725	0.02360	0.00076	0.01208	0.00341	0.03070	-0.00276	-0.00433	-0.02459	-0.00576	-0.00357
deltaSC_pop	-0.00543	1.00000	-0.51619	-0.52708	-0.59128	0.04852	0.01863	0.08687	-0.13257	0.01611	-0.04128	-0.12691	-0.06875
rhoC_pop	0.00725	-0.51619	1.00000	0.89799	0.44375	-0.04452	-0.26628	0.17948	-0.02740	0.09437	0.07067	0.01590	0.14295
deltaCB_pop	0.02360	-0.52708	0.89799	1.00000	0.65123	-0.05285	-0.21452	0.11305	0.11844	0.04018	0.06320	0.09565	0.11511
rhoB_pop	0.00076	-0.59128	0.44375	0.65123	1.00000	-0.06256	0.06404	-0.17741	0.29361	0.01589	0.05531	0.18667	0.00782
omega_rhoS	0.01208	0.04852	-0.04452	-0.05285	-0.06256	1.00000	-0.01427	0.03352	-0.07071	0.02901	0.00162	-0.02755	0.00500
omega_deltaSC	0.00341	0.01863	-0.26628	-0.21452	0.06404	-0.01427	1.00000	-0.08078	0.08539	-0.05777	-0.00666	0.07025	-0.34119
omega_rhoC	0.03070	0.08687	0.17948	0.11305	-0.17741	0.03352	-0.08078	1.00000	-0.36899	0.04351	0.03716	-0.08835	0.01304
omega_deltaCB	-0.00276	-0.13257	-0.02740	0.11844	0.29361	-0.07071	0.08539	-0.36899	1.00000	-0.27274	-0.02062	0.09396	-0.12574
omega_rhoB	-0.00433	0.01611	0.09437	0.04018	0.01589	0.02901	-0.05777	0.04351	-0.27274	1.00000	0.07944	-0.04269	0.00597
b1	-0.02459	-0.04128	0.07067	0.06320	0.05531	0.00162	-0.00666	0.03716	-0.02062	0.07944	1.00000	0.00763	0.00042
b2	-0.00576	-0.12691	0.01590	0.09565	0.18667	-0.02755	0.07025	-0.08835	0.09396	-0.04269	0.00763	1.00000	-0.02665
b3	-0.00357	-0.06875	0.14295	0.11511	0.00782	0.00500	-0.34119	0.01304	-0.12574	0.00597	0.00042	-0.02665	1.00000
