rhoS_pop	1.00000	nan	-0.02960	0.00147	0.02088	-0.01154	-0.01667	0.00958	-0.00459	-0.02083	-0.00525
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.02960	nan	1.00000	-0.00152	-0.09239	0.14603	0.25631	-0.21614	0.00110	0.02410	0.03498
omega_rhoS	0.00147	nan	-0.00152	1.00000	-0.00709	0.00232	0.00155	-0.02166	-0.00181	-0.01436	0.00618
omega_deltaSC	0.02088	nan	-0.09239	-0.00709	1.00000	-0.09910	-0.30771	0.00980	-0.02141	-0.02724	-0.35080
omega_rhoC	-0.01154	nan	0.14603	0.00232	-0.09910	1.00000	0.30480	-0.68349	0.00879	0.01532	-0.01862
omega_deltaCB	-0.01667	nan	0.25631	0.00155	-0.30771	0.30480	1.00000	-0.17864	0.00798	0.15632	-0.15154
omega_rhoB	0.00958	nan	-0.21614	-0.02166	0.00980	-0.68349	-0.17864	1.00000	0.00219	-0.01802	-0.10347
b1	-0.00459	nan	0.00110	-0.00181	-0.02141	0.00879	0.00798	0.00219	1.00000	0.01196	0.00410
b2	-0.02083	nan	0.02410	-0.01436	-0.02724	0.01532	0.15632	-0.01802	0.01196	1.00000	-0.02181
b3	-0.00525	nan	0.03498	0.00618	-0.35080	-0.01862	-0.15154	-0.10347	0.00410	-0.02181	1.00000
