rhoS_pop	0.00215	nan	-0.00008	0.00000	0.00021	-0.00008	-0.00012	0.00004	-0.00000	-0.00003	-0.00001
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.00008	nan	0.00354	-0.00000	-0.00121	0.00133	0.00246	-0.00106	0.00000	0.00004	0.00011
omega_rhoS	0.00000	nan	-0.00000	0.00114	-0.00005	0.00001	0.00001	-0.00006	-0.00000	-0.00001	0.00001
omega_deltaSC	0.00021	nan	-0.00121	-0.00005	0.04864	-0.00336	-0.01094	0.00018	-0.00010	-0.00018	-0.00415
omega_rhoC	-0.00008	nan	0.00133	0.00001	-0.00336	0.02357	0.00754	-0.00867	0.00003	0.00007	-0.00015
omega_deltaCB	-0.00012	nan	0.00246	0.00001	-0.01094	0.00754	0.02598	-0.00238	0.00003	0.00075	-0.00131
omega_rhoB	0.00004	nan	-0.00106	-0.00006	0.00018	-0.00867	-0.00238	0.00682	0.00000	-0.00004	-0.00046
b1	-0.00000	nan	0.00000	-0.00000	-0.00010	0.00003	0.00003	0.00000	0.00047	0.00001	0.00000
b2	-0.00003	nan	0.00004	-0.00001	-0.00018	0.00007	0.00075	-0.00004	0.00001	0.00089	-0.00003
b3	-0.00001	nan	0.00011	0.00001	-0.00415	-0.00015	-0.00131	-0.00046	0.00000	-0.00003	0.00288
