rhoS_pop	1.00000	-0.07512	0.07904	0.08694	0.03410	-0.00201	0.01640	nan	-0.05567	0.05329	-0.01987	-0.01154	0.02164
deltaSC_pop	-0.07512	1.00000	-0.91392	-0.90794	-0.38611	-0.00101	-0.34728	nan	0.76917	-0.77921	-0.08731	0.06623	-0.11400
rhoC_pop	0.07904	-0.91392	1.00000	0.98584	0.26685	-0.00362	0.31981	nan	-0.83971	0.81890	0.08997	-0.10757	0.13079
deltaCB_pop	0.08694	-0.90794	0.98584	1.00000	0.37398	-0.00350	0.29459	nan	-0.79616	0.79632	0.08493	-0.08802	0.14420
rhoB_pop	0.03410	-0.38611	0.26685	0.37398	1.00000	0.00879	0.10565	nan	-0.06158	0.20553	0.02756	0.05849	0.05390
omega_rhoS	-0.00201	-0.00101	-0.00362	-0.00350	0.00879	1.00000	-0.00875	nan	-0.02383	0.00909	0.00325	-0.01007	0.00783
omega_deltaSC	0.01640	-0.34728	0.31981	0.29459	0.10565	-0.00875	1.00000	nan	-0.38931	0.45013	0.06664	0.00310	-0.31035
omega_rhoC	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
omega_deltaCB	-0.05567	0.76917	-0.83971	-0.79616	-0.06158	-0.02383	-0.38931	nan	1.00000	-0.86307	-0.10263	0.09628	-0.08665
omega_rhoB	0.05329	-0.77921	0.81890	0.79632	0.20553	0.00909	0.45013	nan	-0.86307	1.00000	0.13409	-0.08345	0.01354
b1	-0.01987	-0.08731	0.08997	0.08493	0.02756	0.00325	0.06664	nan	-0.10263	0.13409	1.00000	-0.00348	-0.00909
b2	-0.01154	0.06623	-0.10757	-0.08802	0.05849	-0.01007	0.00310	nan	0.09628	-0.08345	-0.00348	1.00000	-0.01422
b3	0.02164	-0.11400	0.13079	0.14420	0.05390	0.00783	-0.31035	nan	-0.08665	0.01354	-0.00909	-0.01422	1.00000
