rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0
3	GD14	0.508881	0.000000	2.013064	0.000000	0.000000	-0.112007	34089.632377	28737.699155
4	GD14	0.508881	0.000000	2.013064	0.000000	0.000000	-0.112007	29489.663450	34061.816707
5	GD14	0.508881	0.000000	2.013064	0.000000	0.000000	-0.112007	31110.307684	32355.797043
6	GD14	0.508881	0.000000	2.013064	0.000000	0.000000	-0.112007	29016.072774	32345.049045
7	GD14	0.508881	0.000000	2.013064	0.000000	0.000000	-0.112007	29236.864324	31634.152021
8	GD14	0.508881	0.000000	2.013064	0.000000	0.000000	-0.112007	35033.915592	33663.570816
9	GD14	0.508881	0.000000	2.013064	0.000000	0.000000	-0.112007	30613.853167	36377.668334
10	GD14	0.508881	0.000000	2.013064	0.000000	0.000000	-0.112007	30514.830274	32207.917383
1	GD15	0.508881	0.000000	2.013064	0.000000	0.000000	-0.112007	31061.590033	20484.276491
2	GD15	0.508881	0.000000	2.013064	0.000000	0.000000	-0.112007	33070.549970	23622.781847
3	GD15	0.508881	0.000000	2.013064	0.000000	0.000000	-0.112007	28128.435653	22560.456562
4	GD15	0.508881	0.000000	2.013064	0.000000	0.000000	-0.112007	38170.838744	21141.126499
5	GD15	0.508881	0.000000	2.013064	0.000000	0.000000	-0.112007	41866.028836	22689.105040
6	GD15	0.508881	0.000000	2.013064	0.000000	0.000000	-0.112007	37398.361036	19909.026144
7	GD15	0.508881	0.000000	2.013064	0.000000	0.000000	-0.112007	26668.676514	20471.616616
8	GD15	0.508881	0.000000	2.013064	0.000000	0.000000	-0.112007	31947.022337	21785.294947
9	GD15	0.508881	0.000000	2.013064	0.000000	0.000000	-0.112007	33133.670459	20123.371440
10	GD15	0.508881	0.000000	2.013064	0.000000	0.000000	-0.112007	30422.429322	20296.633278
1	GD16	0.508881	0.000000	2.013064	0.000000	0.000000	-0.112007	21633.178658	17757.350945
2	GD16	0.508881	0.000000	2.013064	0.000000	0.000000	-0.112007	17289.735756	19736.715075
3	GD16	0.508881	0.000000	2.013064	0.000000	0.000000	-0.112007	17388.173589	19362.711613
4	GD16	0.508881	0.000000	2.013064	0.000000	0.000000	-0.112007	20425.399487	19579.023649
5	GD16	0.508881	0.000000	2.013064	0.000000	0.000000	-0.112007	17845.325204	16465.746965
6	GD16	0.508881	0.000000	2.013064	0.000000	0.000000	-0.112007	19032.623123	15543.793699
7	GD16	0.508881	0.000000	2.013064	0.000000	0.000000	-0.112007	20614.553975	17575.852694
8	GD16	0.508881	0.000000	2.013064	0.000000	0.000000	-0.112007	21306.708436	15330.251435
9	GD16	0.508881	0.000000	2.013064	0.000000	0.000000	-0.112007	17511.422616	18495.702646
10	GD16	0.508881	0.000000	2.013064	0.000000	0.000000	-0.112007	19450.802689	17513.287436
