rep	id	rhoS	deltaSC	rhoC	deltaCB	rhoB	eta_rhoS	eta_deltaSC	eta_rhoC	eta_deltaCB	eta_rhoB
1	1	0.65910016184100195	0.24848371940925684	5.95473495324708146	7.44923828888057837	0.09297073684779009	0.04710199454522734	-0.05905581048695185	-0.00664562836910321	0.02668811446488739	-0.16743308076615157
2	1	0.58864132194123020	0.20103465513082017	6.04076551401996298	7.38163565812911404	0.19634518342936769	-0.02335684535454441	-0.27095583163796566	0.07938493240377831	0.01757157835193190	-0.06405863418457397
3	1	0.57677014170863061	0.18143199246558636	6.14964638829612209	7.40432020824038073	0.24415336235800511	-0.03522802558714400	-0.37355225209261667	0.18826580667993742	0.02063997218649716	-0.01625045525593655
4	1	0.59263697419956296	0.17650116797475102	5.91960580475254972	7.37868289751208017	0.34470051634225130	-0.01936119309621165	-0.40110564464955512	-0.04177477686363495	0.01717148391693835	0.08429669872830964
5	1	0.59657426695651949	0.16840462288427555	5.96447746694967851	7.59555522814457529	0.28496513067983104	-0.01542390033925511	-0.44806358518340295	0.00309688533349384	0.04613956820944942	0.02456131306588938
6	1	0.57317625803691341	0.19310535183837371	5.87511240374441801	7.34547048538328529	0.23104574200012234	-0.03882190925886120	-0.31119723399908250	-0.08626817787176666	0.01266019317000810	-0.02935807561381931
7	1	0.65252928141542010	0.18833536163547565	5.89634792294933074	7.69970176685095176	0.13941441577881916	0.04053111411964549	-0.33620892625547083	-0.06503265866685393	0.05975792693563253	-0.12098940183512250
8	1	0.54929653801688938	0.21000382690452493	5.94548846049908697	7.41298457082843143	0.26026206160369991	-0.06270162927888523	-0.22730738451539123	-0.01589212111709770	0.02180946470956657	-0.00014175601024174
9	1	0.58104412494047064	0.21728648482969740	5.89627684116478346	7.45399279145895655	0.23807305724525313	-0.03095404235530397	-0.19321644899923118	-0.06510374045140122	0.02732616439030933	-0.02233076036868853
10	1	0.59552466865283404	0.25125134829638351	5.73555957941008110	7.06351352750099970	0.22864049649172216	-0.01647349864294056	-0.04797931270904532	-0.22582100220610357	-0.02648107510116904	-0.03176332112221950
1	2	0.77162198114794300	0.39915781980029624	6.04222573394339335	7.18720699971940036	0.40327945500140300	0.15962381385216839	0.41492373861010279	0.08084515232720868	-0.00912102956000838	0.14287563738746134
2	2	0.75267006863943831	0.34281735732294172	6.13887278784651436	7.31286737929424735	0.19079162956935442	0.14067190134366370	0.26276468098431227	0.17749220623032969	0.00821178160335978	-0.06961218804458724
3	2	0.71950925697810419	0.23560121186481359	6.06512329477334422	7.22874530178784003	0.30056047865552787	0.10751108968232959	-0.11229254291889701	0.10374271315715955	-0.00335818904028362	0.04015666104158622
4	2	0.74684637734662596	0.37274557430539140	6.04967297954720795	7.72985103726160450	0.32971318098740743	0.13484821005085135	0.34646294206183037	0.08829239793102328	0.06366592208811017	0.06930936337346577
5	2	0.75411055565676888	0.23783355539376694	6.02489936223586930	6.75383393449173219	0.32113675418222210	0.14211238836099427	-0.10286205649248159	0.06351878061968463	-0.07131333566204368	0.06073293656828044
6	2	0.72921247950018253	0.23537896386477308	6.08916738371645128	7.02395592864275997	0.35701672140194135	0.11721431220440792	-0.11323631094986575	0.12778680210026661	-0.03209708767895125	0.09661290378799969
7	2	0.77482446128761129	0.22861062037369920	6.04482170004206232	7.04080629106816502	0.36098383374618198	0.16282629399183668	-0.14241292981249853	0.08344111842587765	-0.02970097600295341	0.10058001613224032
8	2	0.75769840758828866	0.27867662205593408	6.09650253543370013	7.05955503258293415	0.28901955286808584	0.14570024029251405	0.05561891043787237	0.13512195381751546	-0.02704164662355235	0.02861573525414418
9	2	0.71814450225737181	0.30331504870227272	6.20429200894219868	6.95390958317643904	0.19234198384815282	0.10614633496159720	0.14033889160074020	0.24291142732601401	-0.04211963822663867	-0.06806183376578884
10	2	0.71465431338611496	0.26495226279588180	5.87600208800427826	7.48402155610819175	0.47377767923619535	0.10265614609034035	0.00511653094439679	-0.08537849361190641	0.03134661910395753	0.21337386162225369
1	3	0.52931068420950689	0.24217850065401120	6.18874381303140098	7.21135761363691241	0.23561349684701285	-0.08268748308626772	-0.08475807815431780	0.22736323141521630	-0.00576644009726590	-0.02479032076692880
2	3	0.56151054728335004	0.23468954379808898	6.04686118991256016	7.40978447186335920	0.28761778118486536	-0.05048762001242457	-0.11616958790744158	0.08548060829637549	0.02137768317056077	0.02721396357092370
3	3	0.61261378262344268	0.21232134299561581	5.92108871050425201	7.13435079820400997	0.36772941222790062	0.00061561532766807	-0.21633224252050343	-0.04029187111193266	-0.01650241114562156	0.10732559461395896
4	3	0.57619955749090923	0.29094123207787587	5.79467455038320978	7.27370109128158138	0.31594056633310924	-0.03579860980486538	0.09868815673240072	-0.16670603123297489	0.00284158336679652	0.05553674871916758
5	3	0.55517985192786601	0.23931912477749318	6.04177913232611719	7.19024416508141151	0.22684315432668267	-0.05681831536790860	-0.09663522702884508	0.08039855070993251	-0.00869853945764243	-0.03356066328725898
6	3	0.56551032053970396	0.20875416093263760	6.10538321115426896	7.19164942424563769	0.22521506797156896	-0.04648784675607065	-0.23327584227794662	0.14400262953808429	-0.00850311885325961	-0.03518874964237270
7	3	0.53580510164146533	0.33454289314003754	5.90235987141677931	7.56184210741866281	0.26536391812946825	-0.07619306565430928	0.23833196353871089	-0.05902071019940536	0.04169115591629469	0.00496010051552659
8	3	0.58983205398219507	0.21983063654005003	6.16774413954856993	7.36958485822913278	0.21977519518434291	-0.02216611331357954	-0.18157572245248987	0.20636355793238526	0.01593770642012049	-0.04062862242959875
9	3	0.60155406799231848	0.25745171972931946	5.97726571346471491	7.21882076511634896	0.22494736181450886	-0.01044409930345613	-0.02360093209433334	0.01588513184853024	-0.00473205896226148	-0.03545645579943280
10	3	0.61074725275746200	0.21316197648521054	6.04851059161671767	7.53144127063177482	0.29943774408907720	-0.00125091453831261	-0.21238080872792842	0.08713001000053300	0.03766275770267180	0.03903392647513554
1	4	0.76165447451954815	0.33788672452311591	5.80462342966530098	7.45168852557298322	0.24280438140105284	0.14965630722377354	0.24827756634419496	-0.15675715195088369	0.02701698484254900	-0.01759943621288881
2	4	0.75361171260631188	0.25569041618396443	5.85052183428646355	7.04478599321959109	0.31222719769251261	0.14161354531053727	-0.03046573753106441	-0.11085874732972112	-0.02913590182261361	0.05182338007857096
3	4	0.74673423113920445	0.34140824510392315	5.76976563189140279	7.57381046280796077	0.26213887679250369	0.13473606384342984	0.25864582250795043	-0.19161494972478188	0.04327263485527633	0.00173505917856204
