rhoS_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
S0_pop	nan	nan	nan	1.00000	-0.09692	0.07378	-0.05091	-0.88137	0.09295	0.08311
T0_pop	nan	nan	nan	-0.09692	1.00000	-0.06048	0.01915	0.10250	-0.55612	-0.54065
omega_S0	nan	nan	nan	0.07378	-0.06048	1.00000	-0.01876	-0.18231	0.05612	0.05488
omega_T0	nan	nan	nan	-0.05091	0.01915	-0.01876	1.00000	0.05143	-0.12124	-0.16250
b1	nan	nan	nan	-0.88137	0.10250	-0.18231	0.05143	1.00000	-0.09779	-0.08812
b2	nan	nan	nan	0.09295	-0.55612	0.05612	-0.12124	-0.09779	1.00000	0.55038
b3	nan	nan	nan	0.08311	-0.54065	0.05488	-0.16250	-0.08812	0.55038	1.00000
